//Date Created 2022-12-09 13:09:35.026827
"//Units: sec, m/s/s"
Action,waiting
SampleRate,100.0
Frames#,Time,AccX,AccY,AccZ
125,1.2369847297668457,-5.779072,7.37932,1.6146
126,1.2471606731414795,-5.853224,7.362576,1.59068
127,1.2578556537628174,-5.802992,7.386496,1.669616
128,1.2671325206756592,-5.84844,7.348224,1.719848
129,1.2771673202514648,-5.893888,7.36736,1.760512
130,1.2876863479614258,-5.96804,7.393672,1.796392
131,1.2971999645233154,-6.001528,7.360184,1.801176
132,1.3071763515472412,-5.89628,7.384104,1.849016
133,1.3178789615631104,-5.843656,7.338656,1.7342
134,1.327181339263916,-5.8604,7.412808,1.84184
135,1.3375065326690674,-5.78864,7.446296,1.798784
136,1.3477427959442139,-5.767112,7.465432,1.767688
137,1.3571841716766357,-5.802992,7.42716,1.80596
138,1.367053747177124,-5.838872,7.381712,1.703104
139,1.3778343200683594,-5.817344,7.39128,1.77008
140,1.3875153064727783,-5.874752,7.460648,1.69832
141,1.3971848487854004,-5.855616,7.412808,1.681576
142,1.4071719646453857,-5.795816,7.419984,1.645696
143,1.4171738624572754,-5.819736,7.424768,1.633736
144,1.4271881580352783,-5.846048,7.37932,1.571544
145,1.437692642211914,-5.867576,7.374536,1.50696
146,1.44716477394104,-5.858008,7.345832,1.595464
147,1.457165002822876,-5.8604,7.376928,1.559584
148,1.4672081470489502,-5.814952,7.384104,1.526096
149,1.477088212966919,-5.855616,7.429552,1.619384
150,1.4873454570770264,-5.8604,7.419984,1.528488
151,1.4978704452514648,-5.802992,7.317128,1.619384
152,1.5071759223937988,-5.771896,7.333872,1.612208
153,1.5171699523925781,-5.71688,7.405632,1.63852
154,1.5278761386871338,-5.7408,7.33148,1.607424
155,1.5374996662139893,-5.688176,7.345832,1.633736
156,1.547175645828247,-5.678608,7.324304,1.66244
157,1.5579044818878174,-5.736016,7.300384,1.655264
158,1.567084550857544,-5.834088,7.364968,1.705496
159,1.5771827697753906,-5.84844,7.39128,1.69832
160,1.587707281112671,-5.843656,7.417592,1.593072
161,1.5971710681915283,-5.901064,7.42716,1.50696
162,1.6071805953979492,-5.903456,7.408024,1.56676
163,1.6178994178771973,-5.88432,7.412808,1.612208
164,1.627169132232666,-5.810168,7.372144,1.616992
165,1.637507677078247,-5.798208,7.419984,1.559584
166,1.647876501083374,-5.834088,7.36736,1.547624
167,1.6571760177612305,-5.786248,7.353008,1.547624
168,1.6671850681304932,-5.762328,7.33148,1.585896
169,1.6779224872589111,-5.774288,7.33148,1.628952
170,1.6878011226654053,-5.7408,7.40324,1.583504
171,1.6971652507781982,-5.738408,7.42716,1.557192
172,1.7079050540924072,-5.736016,7.42716,1.545232
173,1.7171719074249268,-5.78864,7.400848,1.528488
174,1.7271449565887451,-5.843656,7.453472,1.564368
175,1.737882137298584,-5.879536,7.470216,1.428024
176,1.747882604598999,-5.829304,7.434336,1.523704
177,1.7571797370910645,-5.841264,7.405632,1.514136
178,1.7679526805877686,-5.913024,7.412808,1.593072
179,1.7771646976470947,-5.817344,7.408024,1.526096
180,1.7871336936950684,-5.841264,7.479784,1.533272
181,1.7971665859222412,-5.834088,7.412808,1.612208
182,1.8071668148040771,-5.853224,7.4152,1.657656
183,1.81703782081604,-5.865184,7.431944,1.597856
184,1.8279433250427246,-5.8006,7.40324,1.643304
185,1.8370213508605957,-5.877144,7.422376,1.60264
186,1.8472049236297607,-5.834088,7.405632,1.636128
187,1.857027530670166,-5.84844,7.408024,1.624168
188,1.8669734001159668,-5.89628,7.398456,1.660048
189,1.8768882751464844,-5.817344,7.314736,1.5548
190,1.8877372741699219,-5.822128,7.42716,1.51892
191,1.8971154689788818,-5.867576,7.34344,1.552408
192,1.9071333408355713,-5.795816,7.422376,1.583504
193,1.9171438217163086,-5.8604,7.396064,1.588288
194,1.9271423816680908,-5.791032,7.372144,1.523704
195,1.9374535083770752,-5.853224,7.472608,1.442376
196,1.9479219913482666,-5.83648,7.348224,1.509352
197,1.9571657180786133,-5.810168,7.386496,1.466296
198,1.967193841934204,-5.755152,7.39128,1.569152
199,1.9777374267578125,-5.743192,7.369752,1.535664
200,1.987487554550171,-5.769504,7.345832,1.521312
201,1.9974887371063232,-5.841264,7.350616,1.523704
202,2.0079729557037354,-5.810168,7.386496,1.526096
203,2.0171916484832764,-5.77668,7.376928,1.504568
204,2.0271785259246826,-5.759936,7.419984,1.595464
205,2.037733793258667,-5.771896,7.369752,1.607424
206,2.0471765995025635,-5.786248,7.30756,1.6146
207,2.0571627616882324,-5.829304,7.376928,1.657656
208,2.0671772956848145,-5.846048,7.405632,1.628952
209,2.0772221088409424,-5.89628,7.353008,1.51892
210,2.0876340866088867,-5.877144,7.386496,1.573936
211,2.097163438796997,-5.877144,7.357792,1.559584
212,2.1071600914001465,-5.84844,7.324304,1.53088
213,2.1171576976776123,-5.755152,7.357792,1.559584
214,2.1279044151306152,-5.819736,7.400848,1.564368
215,2.13749623298645,-5.786248,7.36736,1.60264
216,2.1471612453460693,-5.843656,7.386496,1.605032
217,2.1578047275543213,-5.802992,7.376928,1.628952
218,2.167168378829956,-5.774288,7.405632,1.62656
219,2.1770577430725098,-5.77668,7.410416,1.571544
220,2.1877143383026123,-5.783856,7.45108,1.545232
221,2.197495460510254,-5.769504,7.501312,1.535664
222,2.207110643386841,-5.762328,7.436728,1.547624
223,2.2170870304107666,-5.712096,7.460648,1.545232
224,2.227121591567993,-5.7408,7.357792,1.523704
225,2.2370004653930664,-5.661864,7.36736,1.633736
226,2.2477235794067383,-5.791032,7.36736,1.54284
227,2.2569339275360107,-5.757544,7.372144,1.497392
228,2.26698899269104,-5.814952,7.353008,1.538056
229,2.2778778076171875,-5.783856,7.364968,1.509352
230,2.287081003189087,-5.802992,7.30756,1.56676
231,2.2971527576446533,-5.81256,7.321912,1.550016
232,2.3079285621643066,-5.726448,7.369752,1.533272
233,2.3171498775482178,-5.779072,7.341048,1.54284
234,2.327162265777588,-5.84844,7.321912,1.62656
235,2.3377039432525635,-5.819736,7.34344,1.600248
236,2.34716534614563,-5.75276,7.37932,1.573936
237,2.3571786880493164,-5.771896,7.422376,1.585896
238,2.367945671081543,-5.822128,7.381712,1.636128
239,2.3770031929016113,-5.84844,7.369752,1.62656
240,2.387514352798462,-5.874752,7.317128,1.640912
241,2.397895574569702,-5.829304,7.341048,1.652872
242,2.4071273803710938,-5.862792,7.362576,1.585896
243,2.4171359539031982,-5.898672,7.350616,1.616992
244,2.4276795387268066,-5.771896,7.333872,1.62656
245,2.4370603561401367,-5.822128,7.357792,1.59068
246,2.4474291801452637,-5.905848,7.381712,1.57872
247,2.4579031467437744,-5.831696,7.290816,1.593072
248,2.467174768447876,-5.867576,7.386496,1.600248
249,2.4772377014160156,-5.886712,7.374536,1.648088
250,2.4878287315368652,-5.843656,7.376928,1.550016
251,2.4972071647644043,-5.869968,7.39128,1.660048
252,2.507175922393799,-5.771896,7.341048,1.585896
253,2.5179262161254883,-5.829304,7.338656,1.597856
254,2.5271799564361572,-5.841264,7.324304,1.559584
255,2.5375638008117676,-5.82452,7.350616,1.581112
256,2.547927141189575,-5.805384,7.39128,1.633736
257,2.5578861236572266,-5.791032,7.353008,1.54284
258,2.5671908855438232,-5.831696,7.3554,1.585896
259,2.577777862548828,-5.879536,7.33148,1.581112
260,2.587538719177246,-5.81256,7.2956,1.59068
261,2.5971877574920654,-5.87236,7.305168,1.63852
262,2.6077663898468018,-5.819736,7.25972,1.655264
263,2.61722731590271,-5.826912,7.324304,1.54284
264,2.6272218227386475,-5.802992,7.34344,1.631344
265,2.6377651691436768,-5.786248,7.30756,1.559584
266,2.647172451019287,-5.786248,7.384104,1.645696
267,2.6575474739074707,-5.843656,7.417592,1.559584
268,2.6679275035858154,-5.850832,7.384104,1.607424
269,2.6769983768463135,-5.87236,7.393672,1.59068
270,2.687136173248291,-5.850832,7.348224,1.657656
271,2.6979219913482666,-5.850832,7.302776,1.600248
272,2.7071900367736816,-5.901064,7.329088,1.640912
273,2.717503786087036,-5.889104,7.30756,1.573936
274,2.7278919219970703,-5.877144,7.300384,1.605032
275,2.7375190258026123,-5.858008,7.309952,1.652872
276,2.7471680641174316,-5.891496,7.357792,1.631344
277,2.757803440093994,-5.853224,7.326696,1.559584
278,2.767216682434082,-5.898672,7.350616,1.621776
279,2.7771477699279785,-5.88432,7.381712,1.62656
280,2.787933349609375,-5.953688,7.398456,1.724632
281,2.797250270843506,-5.917808,7.34344,1.738984
282,2.806995153427124,-5.90824,7.3554,1.628952
283,2.8178200721740723,-5.78864,7.357792,1.68636
284,2.8273160457611084,-5.865184,7.33148,1.616992
285,2.8372249603271484,-5.915416,7.266896,1.655264
286,2.847825050354004,-5.889104,7.333872,1.60264
287,2.857196092605591,-5.822128,7.190352,1.683968
288,2.8672542572021484,-5.843656,7.302776,1.66244
289,2.8777880668640137,-5.853224,7.290816,1.633736
290,2.8872158527374268,-5.83648,7.338656,1.600248
291,2.897209405899048,-5.886712,7.338656,1.583504
292,2.907921075820923,-5.939336,7.266896,1.573936
293,2.9172136783599854,-5.881928,7.326696,1.62656
294,2.92726731300354,-5.843656,7.362576,1.616992
295,2.9376120567321777,-5.826912,7.353008,1.648088
296,2.9472131729125977,-5.81256,7.384104,1.523704
297,2.957275390625,-5.889104,7.357792,1.550016
298,2.9678401947021484,-5.881928,7.398456,1.535664
299,2.9771974086761475,-5.862792,7.341048,1.62656
300,2.9870831966400146,-5.834088,7.33148,1.660048
301,2.9977986812591553,-5.843656,7.305168,1.628952
302,3.007178783416748,-5.771896,7.333872,1.612208
303,3.0171940326690674,-5.743192,7.412808,1.583504
304,3.027799606323242,-5.810168,7.333872,1.6146
305,3.0370216369628906,-5.850832,7.348224,1.561976
306,3.0471866130828857,-5.901064,7.360184,1.495
307,3.057823896408081,-5.910632,7.33148,1.585896
308,3.067108631134033,-5.951296,7.338656,1.657656
309,3.077087163925171,-5.951296,7.28364,1.609816
310,3.0878329277038574,-5.90824,7.250152,1.616992
311,3.097257375717163,-5.807776,7.305168,1.583504
312,3.10756254196167,-5.862792,7.341048,1.576328
313,3.1179399490356445,-5.846048,7.362576,1.593072
314,3.1272430419921875,-5.881928,7.326696,1.583504
315,3.1375553607940674,-5.853224,7.360184,1.57872
316,3.1479454040527344,-5.843656,7.305168,1.5548
317,3.1572442054748535,-5.893888,7.274072,1.631344
318,3.167245626449585,-5.858008,7.290816,1.672008
319,3.1779308319091797,-5.877144,7.314736,1.59068
320,3.187589406967163,-5.910632,7.324304,1.655264
321,3.1971335411071777,-5.910632,7.348224,1.624168
322,3.207827091217041,-5.898672,7.345832,1.612208
323,3.2171664237976074,-5.941728,7.33148,1.679184
324,3.2271947860717773,-5.924984,7.305168,1.490216
325,3.2377665042877197,-5.877144,7.30756,1.593072
326,3.2472267150878906,-5.855616,7.317128,1.6146
327,3.2572720050811768,-5.891496,7.276464,1.54284
328,3.2679338455200195,-5.81256,7.245368,1.559584
329,3.2772438526153564,-5.858008,7.27168,1.588288
330,3.2875583171844482,-5.841264,7.297992,1.59068
331,3.29781436920166,-5.77668,7.33148,1.53088
332,3.3071250915527344,-5.893888,7.326696,1.576328
333,3.3172500133514404,-5.867576,7.317128,1.667224
334,3.3279361724853516,-5.929768,7.329088,1.56676
335,3.3375463485717773,-5.783856,7.293208,1.595464
336,3.3472230434417725,-5.798208,7.314736,1.573936
337,3.357959032058716,-5.929768,7.317128,1.59068
338,3.3672430515289307,-5.841264,7.312344,1.547624
339,3.3771815299987793,-5.917808,7.297992,1.62656
340,3.387763500213623,-5.862792,7.305168,1.664832
341,3.3972268104553223,-5.90824,7.300384,1.600248
342,3.4072279930114746,-5.853224,7.317128,1.63852
343,3.4179351329803467,-5.915416,7.338656,1.581112
344,3.4271092414855957,-5.901064,7.281248,1.576328
345,3.437535524368286,-5.903456,7.305168,1.585896
346,3.4479711055755615,-5.8604,7.276464,1.557192
347,3.4571995735168457,-5.843656,7.314736,1.545232
348,3.4670939445495605,-5.898672,7.314736,1.528488
349,3.4775805473327637,-5.867576,7.34344,1.65048
350,3.4869635105133057,-5.913024,7.302776,1.609816
351,3.4970040321350098,-5.89628,7.22384,1.521312
352,3.5079309940338135,-5.905848,7.231016,1.581112
353,3.5171263217926025,-5.922592,7.233408,1.595464
354,3.527190685272217,-5.858008,7.269288,1.51892
355,3.5377674102783203,-5.858008,7.302776,1.57872
356,3.5471959114074707,-5.886712,7.317128,1.547624
357,3.5571706295013428,-5.862792,7.333872,1.624168
358,3.567925453186035,-5.910632,7.357792,1.62656
359,3.5771846771240234,-5.84844,7.384104,1.624168
360,3.587522029876709,-5.867576,7.33148,1.643304
361,3.5979533195495605,-5.89628,7.36736,1.576328
362,3.60717511177063,-5.891496,7.25972,1.495
363,3.6172032356262207,-5.877144,7.288424,1.643304
364,3.627753257751465,-5.963256,7.30756,1.600248
365,3.6370320320129395,-5.948904,7.276464,1.643304
366,3.6471478939056396,-5.891496,7.228624,1.619384
367,3.6578335762023926,-5.822128,7.180784,1.679184
368,3.6671714782714844,-5.898672,7.238192,1.676792
369,3.677095413208008,-5.831696,7.266896,1.717456
370,3.687847375869751,-5.936944,7.333872,1.612208
371,3.6971843242645264,-5.98,7.40324,1.573936
372,3.7071685791015625,-5.939336,7.321912,1.595464
373,3.717827796936035,-5.982392,7.269288,1.633736
374,3.7272074222564697,-5.970432,7.293208,1.612208
375,3.7375106811523438,-5.867576,7.274072,1.621776
376,3.747737169265747,-5.88432,7.348224,1.593072
377,3.757180690765381,-5.826912,7.329088,1.538056
378,3.7671520709991455,-5.893888,7.345832,1.490216
379,3.7777833938598633,-5.867576,7.345832,1.679184
380,3.7871382236480713,-5.81256,7.28364,1.595464
381,3.797135591506958,-5.8006,7.353008,1.521312
382,3.8079190254211426,-5.886712,7.314736,1.497392
383,3.817138671875,-5.786248,7.257328,1.504568
384,3.8270909786224365,-5.838872,7.314736,1.502176
385,3.837683916091919,-5.905848,7.345832,1.47108
386,3.847177505493164,-5.891496,7.353008,1.53088
387,3.857175827026367,-5.951296,7.302776,1.552408
388,3.8678762912750244,-5.95608,7.300384,1.569152
389,3.8771610260009766,-5.946512,7.314736,1.624168
390,3.88750958442688,-5.99196,7.281248,1.66244
391,3.8978919982910156,-5.922592,7.30756,1.523704
392,3.907181978225708,-5.88432,7.329088,1.59068
393,3.917022466659546,-5.915416,7.36736,1.621776
394,3.927218437194824,-5.84844,7.262112,1.583504
395,3.9370036125183105,-5.826912,7.369752,1.595464
396,3.9472155570983887,-5.87236,7.309952,1.62656
397,3.957894802093506,-5.874752,7.297992,1.569152
398,3.967196464538574,-5.889104,7.302776,1.545232
399,3.9771888256073,-5.893888,7.297992,1.593072
400,3.987743377685547,-5.96804,7.350616,1.535664
401,3.997143030166626,-5.915416,7.302776,1.51892
402,4.007164716720581,-5.89628,7.314736,1.516528
403,4.017935514450073,-5.874752,7.252544,1.523704
404,4.027946710586548,-5.838872,7.333872,1.605032
405,4.037474870681763,-5.84844,7.317128,1.53088
406,4.047911167144775,-5.846048,7.293208,1.504568
407,4.057168960571289,-5.841264,7.297992,1.552408
408,4.067126274108887,-5.886712,7.264504,1.499784
409,4.077950954437256,-5.89628,7.276464,1.516528
410,4.087512493133545,-5.90824,7.309952,1.581112
411,4.097166299819946,-5.889104,7.333872,1.557192
412,4.107915163040161,-5.922592,7.374536,1.466296
413,4.117172718048096,-5.924984,7.34344,1.499784
414,4.127169847488403,-5.98,7.314736,1.633736
415,4.137742757797241,-5.877144,7.30756,1.581112
416,4.147191524505615,-5.853224,7.338656,1.619384
417,4.157193422317505,-5.917808,7.278856,1.571544
418,4.167892932891846,-5.891496,7.290816,1.57872
419,4.177245616912842,-5.915416,7.28364,1.516528
420,4.187520265579224,-5.846048,7.278856,1.569152
421,4.1977598667144775,-5.915416,7.309952,1.559584
422,4.2071733474731445,-5.82452,7.326696,1.65048
423,4.217175245285034,-5.865184,7.305168,1.502176
424,4.227954626083374,-5.877144,7.290816,1.45912
425,4.2370524406433105,-5.84844,7.34344,1.528488
426,4.247498273849487,-5.865184,7.314736,1.593072
427,4.257213592529297,-5.898672,7.27168,1.569152
428,4.267243385314941,-5.834088,7.312344,1.57872
429,4.277252435684204,-5.877144,7.33148,1.573936
430,4.2878100872039795,-5.831696,7.300384,1.533272
431,4.297218322753906,-5.886712,7.350616,1.50696
432,4.307256698608398,-5.850832,7.333872,1.53088
433,4.31779408454895,-5.936944,7.309952,1.569152
434,4.327235221862793,-5.886712,7.3554,1.466296
435,4.337549686431885,-5.934552,7.336264,1.571544
436,4.347222566604614,-5.87236,7.314736,1.59068
437,4.357240676879883,-5.913024,7.250152,1.5548
438,4.367213726043701,-5.841264,7.353008,1.652872
439,4.3778235912323,-5.910632,7.33148,1.516528
440,4.387553691864014,-5.934552,7.276464,1.588288
441,4.397222995758057,-5.89628,7.27168,1.648088
442,4.408038854598999,-5.898672,7.242976,1.616992
443,4.417181015014648,-5.87236,7.274072,1.559584
444,4.427218198776245,-5.934552,7.312344,1.511744
445,4.437788486480713,-5.996744,7.353008,1.616992
446,4.448033332824707,-5.953688,7.34344,1.509352
447,4.457110643386841,-5.913024,7.326696,1.648088
448,4.467674732208252,-5.936944,7.290816,1.569152
449,4.4768736362457275,-5.87236,7.31952,1.468688
450,4.48702597618103,-5.874752,7.288424,1.466296
451,4.497895002365112,-5.822128,7.321912,1.511744
452,4.507123231887817,-5.869968,7.305168,1.552408
453,4.517106771469116,-5.846048,7.36736,1.492608
454,4.527132987976074,-5.838872,7.302776,1.408888
455,4.537472724914551,-5.924984,7.336264,1.569152
456,4.547210693359375,-5.951296,7.39128,1.444768
457,4.557896852493286,-5.898672,7.396064,1.57872
458,4.567139625549316,-5.819736,7.364968,1.57872
459,4.577223062515259,-5.8604,7.364968,1.432808
460,4.587888956069946,-5.891496,7.281248,1.468688
461,4.597867250442505,-5.889104,7.302776,1.487824
462,4.607079982757568,-5.972824,7.30756,1.538056
463,4.617130279541016,-5.963256,7.305168,1.521312
464,4.627195596694946,-5.948904,7.34344,1.478256
465,4.637474298477173,-5.989568,7.278856,1.499784
466,4.647915363311768,-5.905848,7.2358,1.466296
467,4.657211065292358,-5.975216,7.257328,1.502176
468,4.667065858840942,-5.917808,7.333872,1.60264
469,4.677704811096191,-5.948904,7.309952,1.51892
470,4.687933683395386,-5.922592,7.317128,1.612208
471,4.697198152542114,-5.905848,7.297992,1.640912
472,4.7079854011535645,-5.929768,7.353008,1.624168
473,4.717065334320068,-5.913024,7.269288,1.65048
474,4.727219104766846,-5.941728,7.326696,1.564368
475,4.737742185592651,-5.913024,7.374536,1.571544
476,4.747211217880249,-6.025448,7.345832,1.583504
477,4.757176637649536,-5.975216,7.388888,1.550016
478,4.7679407596588135,-6.032624,7.329088,1.550016
479,4.777207136154175,-5.953688,7.312344,1.557192
480,4.787549257278442,-5.946512,7.300384,1.478256
481,4.797914981842041,-5.910632,7.281248,1.492608
482,4.807206392288208,-5.89628,7.27168,1.528488
483,4.817294359207153,-5.819736,7.341048,1.540448
484,4.8277833461761475,-5.771896,7.333872,1.428024
485,4.8369810581207275,-5.786248,7.39128,1.521312
486,4.847242593765259,-5.831696,7.2956,1.538056
487,4.857913494110107,-5.90824,7.329088,1.480648
488,4.867241144180298,-5.877144,7.290816,1.490216
489,4.877268075942993,-5.834088,7.266896,1.38736
490,4.887831449508667,-5.87236,7.30756,1.545232
491,4.89731502532959,-5.910632,7.33148,1.552408
492,4.907153606414795,-5.87236,7.30756,1.50696
493,4.917915344238281,-5.858008,7.30756,1.535664
494,4.927230358123779,-5.83648,7.314736,1.497392
495,4.937303304672241,-5.877144,7.31952,1.583504
496,4.947951078414917,-5.867576,7.302776,1.468688
497,4.957176446914673,-5.867576,7.257328,1.540448
498,4.9672605991363525,-5.903456,7.30756,1.521312
499,4.97795033454895,-5.877144,7.281248,1.487824
500,4.9874701499938965,-5.941728,7.369752,1.538056
501,4.997216701507568,-5.951296,7.321912,1.53088
502,5.007212400436401,-5.951296,7.326696,1.607424
503,5.01715612411499,-5.941728,7.336264,1.57872
504,5.027223587036133,-5.886712,7.324304,1.595464
505,5.037781715393066,-5.9202,7.396064,1.466296
506,5.04717493057251,-5.934552,7.341048,1.509352
507,5.057197332382202,-5.9202,7.353008,1.573936
508,5.067773103713989,-5.877144,7.384104,1.5548
509,5.077221155166626,-5.879536,7.257328,1.490216
510,5.0870349407196045,-5.934552,7.341048,1.597856
511,5.09796667098999,-5.893888,7.336264,1.571544
512,5.107019424438477,-5.862792,7.372144,1.597856
513,5.1172144412994385,-5.850832,7.329088,1.538056
514,5.1278300285339355,-5.8604,7.360184,1.521312
515,5.137336492538452,-5.865184,7.305168,1.5548
516,5.1473472118377686,-5.874752,7.3554,1.643304
517,5.157812833786011,-5.891496,7.348224,1.59068
518,5.16732931137085,-5.88432,7.309952,1.56676
519,5.177191495895386,-5.877144,7.269288,1.621776
520,5.187992095947266,-5.886712,7.290816,1.597856
