//Date Created 2022-12-09 13:10:55.757714
"//Units: sec, m/s/s"
Action,pouring
SampleRate,100.0
Frames#,Time,AccX,AccY,AccZ
56,0.5436341762542725,-5.016024,7.752472,1.6744
57,0.5534708499908447,-5.10692,7.75008,1.717456
58,0.5634982585906982,-5.252832,7.836192,1.808352
59,0.5738675594329834,-5.295888,7.85772,1.74616
60,0.5835084915161133,-5.360472,7.759648,1.748552
61,0.5934925079345703,-5.40592,7.711808,1.691144
62,0.6037282943725586,-5.348512,7.608952,1.707888
63,0.6132309436798096,-5.22652,7.716592,1.731808
64,0.6231863498687744,-5.22652,7.72616,1.65048
65,0.6337716579437256,-5.326984,7.740512,1.655264
66,0.6431448459625244,-5.39396,7.740512,1.82988
67,0.6535098552703857,-5.420272,7.647224,1.870544
68,0.6636033058166504,-5.42984,7.563504,2.066688
69,0.6735289096832275,-5.422664,7.60656,2.028416
70,0.6831135749816895,-5.410704,7.652008,2.054728
71,0.6936113834381104,-5.362864,7.704632,2.028416
72,0.7035629749298096,-5.288712,7.723768,2.054728
73,0.7131390571594238,-5.331768,7.728552,1.98536
74,0.7236356735229492,-5.480072,7.70224,2.183896
75,0.7335455417633057,-5.413096,7.661576,2.06908
76,0.743541955947876,-5.341336,7.61852,1.963832
77,0.7536332607269287,-5.28632,7.601776,2.026024
78,0.7631392478942871,-5.291104,7.733336,2.186288
79,0.7735307216644287,-5.271968,7.67832,2.167152
80,0.7836356163024902,-5.29828,7.711808,2.267616
81,0.7935678958892822,-5.42984,7.613736,2.253264
82,0.803386926651001,-5.515952,7.520448,2.322632
83,0.8137369155883789,-5.618808,7.644832,2.32024
84,0.8234972953796387,-5.683392,7.687888,2.305888
85,0.8334932327270508,-5.575752,7.699848,2.238912
86,0.8436141014099121,-5.6212,7.632872,2.171936
87,0.8534948825836182,-5.5614,7.632872,2.219776
88,0.8630452156066895,-5.499208,7.551544,2.17672
89,0.8737788200378418,-5.415488,7.508488,2.183896
90,0.883589506149292,-5.4418,7.592208,2.305888
91,0.8935046195983887,-5.422664,7.58264,2.46376
92,0.9035937786102295,-5.456152,7.663968,2.468544
93,0.9135289192199707,-5.468112,7.5946,2.478112
94,0.9235372543334961,-5.496816,7.57068,2.60728
95,0.9337372779846191,-5.592496,7.54676,2.616848
96,0.943537712097168,-5.779072,7.467824,2.624024
97,0.9535605907440186,-5.865184,7.513272,2.7508
98,0.9636430740356445,-5.948904,7.537192,2.731664
99,0.9735379219055176,-6.085248,7.604168,2.645552
100,0.9835443496704102,-6.061328,7.587424,2.705352
101,0.9936072826385498,-5.960864,7.525232,2.722096
102,1.0040102005004883,-5.817344,7.46304,2.638376
103,1.0135724544525146,-5.688176,7.455864,2.82256
104,1.023772954940796,-5.683392,7.348224,2.879968
105,1.033552885055542,-5.712096,7.317128,2.710136
106,1.0435659885406494,-5.707312,7.288424,2.860832
107,1.0537843704223633,-5.90824,7.173608,2.863224
108,1.063596248626709,-5.951296,7.180784,2.877576
109,1.0735790729522705,-6.013488,7.202312,2.805816
110,1.083782434463501,-6.085248,7.166432,2.901496
111,1.0935325622558594,-6.080464,7.197528,2.994784
112,1.1035380363464355,-6.070896,7.109024,2.927808
113,1.1138975620269775,-6.133088,7.073144,3.042624
114,1.12351655960083,-6.178536,7.137728,3.1694
115,1.1335387229919434,-6.080464,7.089888,3.214848
116,1.1437327861785889,-6.090032,7.061184,3.167008
117,1.1535425186157227,-6.068504,6.977464,3.210064
118,1.1635329723358154,-6.078072,6.941584,3.18136
119,1.1736276149749756,-6.07568,7.006168,3.188536
120,1.1834948062896729,-6.042192,6.979856,3.147872
121,1.1935253143310547,-6.06372,6.9966,3.198104
122,1.2036924362182617,-6.058936,6.982248,3.320096
123,1.213054895401001,-6.013488,6.934408,3.346408
124,1.2229540348052979,-5.989568,6.939192,3.30096
125,1.233687400817871,-6.013488,6.970288,3.351192
126,1.2430453300476074,-6.00392,7.006168,3.317704
127,1.2531251907348633,-6.05176,6.943976,3.365544
128,1.2635715007781982,-6.058936,6.884176,3.415776
129,1.2734522819519043,-6.070896,6.759792,3.497104
130,1.2834515571594238,-6.00392,6.72152,3.55212
131,1.2935528755187988,-6.035016,6.690424,3.54016
132,1.3034517765045166,-6.046976,6.623448,3.614312
133,1.3134486675262451,-6.006312,6.60192,3.614312
134,1.3239083290100098,-6.00392,6.511024,3.657368
135,1.3329925537109375,-6.013488,6.561256,3.674112
136,1.3434641361236572,-6.011096,6.534944,3.865472
137,1.3535478115081787,-6.113952,6.597136,3.87504
138,1.3634288311004639,-6.070896,6.556472,3.944408
139,1.3734354972839355,-6.104384,6.549296,3.894176
140,1.3835344314575195,-6.073288,6.405776,4.020952
141,1.3934617042541504,-6.0996,6.35076,3.968328
142,1.403477668762207,-6.035016,6.262256,3.963544
143,1.4136412143707275,-6.001528,6.209632,4.037696
144,1.423454999923706,-6.066112,6.214416,3.97072
145,1.433135747909546,-6.080464,6.166576,4.016168
146,1.4440083503723145,-6.113952,6.173752,3.89896
147,1.4534523487091064,-6.080464,6.192888,4.05444
148,1.463435173034668,-6.11156,6.228768,4.16208
149,1.4735488891601562,-6.018272,6.149832,4.152512
150,1.4834604263305664,-5.958472,6.113952,4.286464
151,1.493412733078003,-5.941728,6.085248,4.319952
152,1.503657341003418,-6.046976,6.032624,4.319952
153,1.5134105682373047,-6.02784,6.01588,4.327128
154,1.5234735012054443,-6.0398,5.982392,4.4252
155,1.53354811668396,-6.080464,6.030232,4.37736
156,1.5434355735778809,-6.042192,5.989568,4.410848
157,1.5534367561340332,-6.066112,5.982392,4.618952
158,1.5638933181762695,-5.999136,5.951296,4.55676
159,1.5730459690093994,-6.066112,5.95608,4.551976
160,1.5834410190582275,-6.068504,5.869968,4.480216
161,1.5939905643463135,-6.011096,5.831696,4.573504
162,1.6034355163574219,-6.05176,5.769504,4.528056
163,1.6135947704315186,-5.96804,5.783856,4.590248
164,1.6236464977264404,-5.96804,5.681,4.587856
165,1.6331725120544434,-5.934552,5.673824,4.738552
166,1.643017053604126,-5.924984,5.618808,4.750512
167,1.653642177581787,-5.87236,5.673824,4.750512
168,1.6630630493164062,-5.934552,5.623592,4.949048
169,1.6733932495117188,-5.975216,5.578144,4.846192
170,1.6835510730743408,-5.984784,5.611632,4.920344
171,1.6934301853179932,-6.023056,5.640336,4.95144
172,1.7035112380981445,-5.994352,5.539872,5.061472
173,1.7136821746826172,-5.996744,5.559008,5.07104
174,1.7234821319580078,-5.953688,5.494424,5.102136
175,1.7335050106048584,-5.87236,5.52552,5.085392
176,1.7437021732330322,-5.977608,5.444192,5.171504
177,1.7533128261566162,-5.862792,5.422664,5.295888
178,1.763197422027588,-5.93216,5.410704,5.379608
179,1.7737126350402832,-5.999136,5.432232,5.470504
180,1.783484935760498,-5.999136,5.422664,5.530304
181,1.7934887409210205,-6.090032,5.372432,5.460936
182,1.8036460876464844,-6.17136,5.331768,5.432232
183,1.812946081161499,-6.164184,5.28632,5.463328
184,1.8231325149536133,-6.116344,5.343728,5.527912
185,1.8336684703826904,-6.116344,5.305456,5.688176
186,1.843085527420044,-6.042192,5.31024,5.755152
187,1.853454828262329,-6.02784,5.360472,5.826912
188,1.8639371395111084,-5.972824,5.34612,5.838872
189,1.8734395503997803,-6.080464,5.22652,5.90824
190,1.8834459781646729,-6.00392,5.231304,5.831696
191,1.893528938293457,-6.02784,5.185856,5.814952
192,1.9034368991851807,-5.982392,5.063864,5.774288
193,1.9134526252746582,-5.924984,5.133232,5.72884
194,1.9235310554504395,-5.855616,5.09496,5.81256
195,1.9334561824798584,-5.838872,5.193032,5.743192
196,1.9434268474578857,-5.755152,5.121272,5.724056
197,1.953444004058838,-5.685784,5.233696,5.781464
198,1.963444471359253,-5.673824,5.240872,5.819736
199,1.973038911819458,-5.745584,5.185856,5.913024
200,1.9835546016693115,-5.58532,5.255224,5.88432
201,1.9930107593536377,-5.616416,5.123664,5.893888
202,2.0034701824188232,-5.563792,5.080608,5.905848
203,2.0138065814971924,-5.508776,5.0232,5.72884
204,2.0231118202209473,-5.475288,5.018416,5.917808
205,2.0334887504577637,-5.539872,5.027984,5.853224
206,2.0430777072906494,-5.542264,5.030376,5.94412
207,2.053439140319824,-5.614024,4.89164,5.881928
208,2.063340663909912,-5.551832,4.910776,5.889104
209,2.0734381675720215,-5.527912,4.9036,5.843656
210,2.083341121673584,-5.527912,4.85576,6.023056
211,2.09348726272583,-5.527912,4.85576,6.104384
212,2.1035351753234863,-5.51356,4.877288,6.035016
213,2.113452672958374,-5.594888,4.810312,5.95608
214,2.1234729290008545,-5.542264,4.80792,5.89628
215,2.1335415840148926,-5.482464,4.702672,5.982392
216,2.14294695854187,-5.362864,4.829448,5.936944
217,2.153538942337036,-5.300672,4.85576,6.011096
218,2.163591146469116,-5.257616,4.910776,6.25508
219,2.173487424850464,-5.300672,4.92752,6.125912
220,2.183481216430664,-5.355688,4.786392,6.145048
221,2.1938819885253906,-5.48964,4.719416,6.092424
222,2.203747272491455,-5.425056,4.647656,6.152224
223,2.2130978107452393,-5.480072,4.662008,6.17136
224,2.223971128463745,-5.527912,4.690712,6.130696
225,2.233546018600464,-5.592496,4.683536,6.137872
226,2.243062734603882,-5.630768,4.779216,6.223984
227,2.25353741645813,-5.71688,4.817488,6.293352
228,2.2631380558013916,-5.77668,4.774432,6.369896
229,2.273448944091797,-5.805384,4.623736,6.357936
230,2.283552646636963,-5.781464,4.645264,6.384248
231,2.293560266494751,-5.881928,4.633304,6.357936
232,2.303551197052002,-5.87236,4.752904,6.391424
233,2.3136160373687744,-5.850832,4.745728,6.448832
234,2.323143482208252,-5.915416,4.702672,6.489496
235,2.333559274673462,-5.898672,4.647656,6.389032
236,2.3437371253967285,-5.805384,4.65244,6.336408
237,2.3536081314086914,-5.886712,4.645264,6.479928
238,2.3635692596435547,-5.802992,4.738552,6.496672
239,2.373988389968872,-5.869968,4.800744,6.534944
240,2.3837783336639404,-5.8604,4.791176,6.513416
241,2.3932299613952637,-5.867576,4.81988,6.623448
242,2.4037656784057617,-5.99196,4.697888,6.668896
243,2.4130709171295166,-5.975216,4.635696,6.62584
244,2.4232187271118164,-5.999136,4.575896,6.496672
245,2.4338128566741943,-5.915416,4.602208,6.429696
246,2.443152904510498,-5.927376,4.61656,6.427304
247,2.453152894973755,-5.881928,4.602208,6.436872
248,2.4636895656585693,-5.886712,4.657224,6.456008
249,2.473097562789917,-5.910632,4.64048,6.427304
250,2.483200788497925,-5.886712,4.650048,6.38664
251,2.4937167167663574,-5.82452,4.611776,6.484712
252,2.5035111904144287,-5.76472,4.705064,6.53016
253,2.5135581493377686,-5.78864,4.6046,6.534944
254,2.5237233638763428,-5.826912,4.563936,6.522984
255,2.533498764038086,-5.802992,4.573504,6.420128
256,2.5435338020324707,-5.755152,4.611776,6.460792
257,2.5531418323516846,-5.750368,4.633304,6.41056
258,2.563512086868286,-5.877144,4.642872,6.544512
259,2.5731492042541504,-5.779072,4.685928,6.48232
260,2.583521842956543,-5.84844,4.645264,6.444048
261,2.5937154293060303,-5.834088,4.559152,6.44644
262,2.603529691696167,-5.834088,4.55676,6.436872
263,2.613725423812866,-5.822128,4.554368,6.353152
264,2.623591184616089,-5.755152,4.578288,6.35076
265,2.633558511734009,-5.767112,4.59264,6.396208
266,2.6436386108398438,-5.726448,4.618952,6.53016
267,2.652946710586548,-5.769504,4.602208,6.511024
268,2.6635162830352783,-5.786248,4.611776,6.475144
269,2.67368221282959,-5.767112,4.56872,6.520592
270,2.6840014457702637,-5.721664,4.506528,6.501456
271,2.6935336589813232,-5.731232,4.551976,6.49428
272,2.7036876678466797,-5.681,4.518488,6.558864
273,2.7140092849731445,-5.664256,4.540016,6.575608
274,2.723546028137207,-5.733624,4.6046,6.491888
275,2.7337043285369873,-5.786248,4.602208,6.53016
276,2.743547201156616,-5.690568,4.492176,6.594744
277,2.7535619735717773,-5.75276,4.465864,6.61388
278,2.7636303901672363,-5.7408,4.4252,6.652152
279,2.7731354236602783,-5.70492,4.370184,6.539728
280,2.7831871509552,-5.7408,4.422808,6.5182
281,2.7938573360443115,-5.707312,4.480216,6.594744
282,2.803205966949463,-5.757544,4.571112,6.53016
283,2.8131792545318604,-5.750368,4.499352,6.707168
284,2.823178291320801,-5.886712,4.523272,6.652152
285,2.833193063735962,-5.817344,4.470648,6.609096
286,2.8432235717773438,-5.759936,4.420416,6.594744
287,2.853886604309082,-5.810168,4.439552,6.611488
288,2.863262414932251,-5.683392,4.420416,6.60192
289,2.873080015182495,-5.721664,4.432376,6.664112
290,2.883798122406006,-5.719272,4.372576,6.61388
291,2.8932297229766846,-5.75276,4.451512,6.635408
292,2.903095006942749,-5.767112,4.451512,6.556472
293,2.9138739109039307,-5.807776,4.463472,6.604312
294,2.9231467247009277,-5.726448,4.482608,6.525376
295,2.9335219860076904,-5.65708,4.415632,6.597136
296,2.943605661392212,-5.66904,4.4252,6.692816
297,2.953530788421631,-5.652296,4.501744,6.618664
298,2.9635016918182373,-5.697744,4.420416,6.690424
299,2.9736688137054443,-5.745584,4.418024,6.618664
300,2.9835078716278076,-5.81256,4.4252,6.609096
301,2.9935121536254883,-5.70492,4.38932,6.647368
302,3.003695487976074,-5.707312,4.379752,6.747832
303,3.013202428817749,-5.714488,4.372576,6.60192
304,3.0232131481170654,-5.709704,4.312776,6.53016
305,3.033720016479492,-5.618808,4.372576,6.534944
306,3.0431933403015137,-5.707312,4.391712,6.654544
307,3.053208112716675,-5.781464,4.418024,6.6976
308,3.063593864440918,-5.774288,4.46108,6.688032
309,3.0735158920288086,-5.807776,4.432376,6.72152
310,3.083538055419922,-5.77668,4.355832,6.628232
311,3.0937516689300537,-5.862792,4.276896,6.73348
312,3.1033453941345215,-5.762328,4.284072,6.755008
313,3.1135311126708984,-5.757544,4.319952,6.676072
314,3.1237552165985107,-5.7408,4.35344,6.664112
315,3.1335532665252686,-5.72884,4.434768,6.621056
316,3.143216609954834,-5.637944,4.363008,6.704776
317,3.1537039279937744,-5.64512,4.35344,6.66172
318,3.163548707962036,-5.625984,4.336696,6.664112
319,3.173553943634033,-5.673824,4.346264,6.621056
320,3.1836485862731934,-5.66904,4.40128,6.750224
321,3.1931238174438477,-5.786248,4.334304,6.659328
322,3.2035324573516846,-5.805384,4.358224,6.728696
323,3.21378231048584,-5.82452,4.303208,6.618664
324,3.2231783866882324,-5.738408,4.3056,6.671288
325,3.2335381507873535,-5.721664,4.346264,6.711952
326,3.243626117706299,-5.71688,4.336696,6.73348
327,3.2535736560821533,-5.707312,4.3654,6.692816
328,3.2630672454833984,-5.714488,4.372576,6.731088
329,3.273770809173584,-5.709704,4.394104,6.671288
330,3.283545732498169,-5.707312,4.272112,6.719128
331,3.293245315551758,-5.733624,4.286464,6.78132
332,3.3037376403808594,-5.750368,4.382144,6.74544
333,3.3135576248168945,-5.767112,4.279288,6.711952
334,3.3235349655151367,-5.77668,4.291248,6.714344
335,3.333744525909424,-5.795816,4.34148,6.707168
336,3.3435463905334473,-5.786248,4.336696,6.64976
337,3.353222370147705,-5.755152,4.260152,6.668896
338,3.3636200428009033,-5.736016,4.348656,6.740656
339,3.373549699783325,-5.72884,4.296032,6.80524
340,3.383558750152588,-5.767112,4.355832,6.704776
341,3.393709659576416,-5.724056,4.274504,6.711952
342,3.403538703918457,-5.712096,4.327128,6.688032
343,3.413543939590454,-5.695352,4.331912,6.84112
344,3.4237163066864014,-5.747976,4.310384,6.755008
345,3.43353533744812,-5.838872,4.279288,6.850688
346,3.4435088634490967,-5.89628,4.298424,6.711952
347,3.453740119934082,-5.858008,4.26972,6.743048
348,3.463536262512207,-5.843656,4.288856,6.750224
349,3.4735238552093506,-5.721664,4.2458,6.860256
350,3.483717203140259,-5.755152,4.315168,6.893744
351,3.49342679977417,-5.70492,4.243408,6.819592
352,3.5032801628112793,-5.786248,4.260152,6.8172
353,3.5137429237365723,-5.846048,4.229056,6.76936
354,3.52343487739563,-5.817344,4.238624,6.776536
355,3.533552646636963,-5.826912,4.339088,6.788496
356,3.543755054473877,-5.843656,4.303208,6.735872
357,3.5535342693328857,-5.791032,4.250584,6.795672
358,3.5635287761688232,-5.750368,4.272112,6.72152
359,3.5737252235412598,-5.786248,4.298424,6.867432
360,3.583543300628662,-5.726448,4.363008,6.798064
361,3.5935349464416504,-5.757544,4.2458,6.7574
362,3.6037168502807617,-5.807776,4.272112,6.79328
363,3.6139943599700928,-5.81256,4.274504,6.728696
364,3.6232082843780518,-5.84844,4.29364,6.716736
365,3.6339240074157715,-5.72884,4.319952,6.73348
366,3.6431915760040283,-5.690568,4.382144,6.711952
367,3.653033971786499,-5.769504,4.296032,6.72152
368,3.663745641708374,-5.750368,4.327128,6.750224
369,3.6730360984802246,-5.733624,4.274504,6.85308
370,3.6831657886505127,-5.697744,4.25776,6.70956
371,3.693748712539673,-5.71688,4.286464,6.795672
372,3.703523635864258,-5.695352,4.312776,6.759792
373,3.713535785675049,-5.640336,4.2458,6.762184
374,3.7237446308135986,-5.757544,4.300816,6.838728
375,3.733036994934082,-5.850832,4.262544,6.72152
376,3.7435412406921387,-5.822128,4.303208,6.833944
377,3.753746747970581,-5.78864,4.219488,6.750224
378,3.7635397911071777,-5.757544,4.224272,6.833944
379,3.7735373973846436,-5.781464,4.188392,6.73348
380,3.7837398052215576,-5.87236,4.238624,6.766968
381,3.7935266494750977,-5.683392,4.20992,6.764576
382,3.8035120964050293,-5.709704,4.229056,6.862648
383,3.813722610473633,-5.71688,4.243408,6.728696
384,3.823499917984009,-5.671432,4.307992,6.747832
385,3.8334968090057373,-5.640336,4.286464,6.884176
386,3.8440959453582764,-5.721664,4.315168,6.802848
387,3.8535187244415283,-5.750368,4.262544,6.857864
388,3.8631091117858887,-5.783856,4.343872,6.877
389,3.8738062381744385,-5.862792,4.264936,6.92484
390,3.8835508823394775,-5.874752,4.231448,6.910488
391,3.8935365676879883,-5.879536,4.111848,6.850688
392,3.9037418365478516,-5.779072,4.116632,6.766968
393,3.913545608520508,-5.71688,4.068792,6.800456
394,3.9234960079193115,-5.697744,4.133376,6.867432
395,3.933655023574829,-5.664256,4.217096,6.795672
396,3.9434850215911865,-5.630768,4.190784,6.743048
397,3.9534974098205566,-5.625984,4.176432,6.8172
398,3.9636106491088867,-5.60924,4.164472,6.714344
399,3.9735031127929688,-5.523128,4.15012,6.704776
400,3.983494758605957,-5.53748,4.128592,6.755008
401,3.993851900100708,-5.506384,4.15012,6.79328
402,4.003478765487671,-5.527912,4.193176,6.755008
403,4.013505935668945,-5.527912,4.178824,6.821984
404,4.023764133453369,-5.580536,4.205136,6.790888
405,4.0330164432525635,-5.518344,4.123808,6.699992
406,4.043046236038208,-5.587712,4.097496,6.78132
407,4.053736686706543,-5.52552,4.104672,6.70956
408,4.063024520874023,-5.523128,4.11424,6.728696
409,4.073087453842163,-5.542264,4.166864,6.723912
410,4.083644390106201,-5.58532,4.178824,6.680856
411,4.093568563461304,-5.568576,4.205136,6.716736
412,4.10356330871582,-5.568576,4.241016,6.766968
413,4.113718271255493,-5.530304,4.226664,6.903312
414,4.123489141464233,-5.570968,4.248192,6.836336
415,4.133665561676025,-5.578144,4.186,6.838728
416,4.143733501434326,-5.65708,4.26972,6.798064
417,4.153070449829102,-5.580536,4.183608,6.752616
418,4.163136005401611,-5.5614,4.229056,6.702384
419,4.173741579055786,-5.578144,4.23384,6.656936
420,4.183499097824097,-5.532696,4.241016,6.731088
421,4.193490266799927,-5.559008,4.260152,6.64976
422,4.2037975788116455,-5.575752,4.195568,6.726304
423,4.213123559951782,-5.551832,4.2458,6.60192
424,4.223054885864258,-5.53748,4.274504,6.599528
425,4.2337610721588135,-5.547048,4.2458,6.53016
426,4.243299722671509,-5.554224,4.267328,6.633016
427,4.253145217895508,-5.556616,4.207528,6.76936
428,4.263658285140991,-5.570968,4.20992,6.74544
429,4.27312445640564,-5.602064,4.224272,6.580392
430,4.283518314361572,-5.559008,4.219488,6.606704
431,4.2937400341033936,-5.575752,4.322344,6.441656
432,4.303542375564575,-5.568576,4.34148,6.72152
433,4.313171625137329,-5.685784,4.38932,6.798064
434,4.323711395263672,-5.798208,4.29364,6.67368
435,4.333147287368774,-5.874752,4.272112,6.520592
436,4.343547821044922,-5.747976,4.25776,6.556472
437,4.353132247924805,-5.7408,4.35344,6.594744
438,4.363516330718994,-5.731232,4.394104,6.58996
439,4.3734962940216064,-5.774288,4.41324,6.556472
440,4.3837316036224365,-5.838872,4.475432,6.465576
441,4.393503904342651,-5.867576,4.468256,6.389032
442,4.403504133224487,-5.87236,4.492176,6.47036
443,4.41373085975647,-5.855616,4.523272,6.43448
444,4.4231953620910645,-5.762328,4.487392,6.4584
445,4.433491945266724,-5.683392,4.49696,6.453616
446,4.443696975708008,-5.676216,4.475432,6.546904
447,4.453515291213989,-5.702528,4.487392,6.35076
448,4.4634692668914795,-5.666648,4.609384,6.36272
449,4.473705530166626,-5.592496,4.559152,6.233552
450,4.483506679534912,-5.640336,4.659616,6.0996
451,4.493502616882324,-5.606848,4.64048,6.101992
452,4.503722906112671,-5.623592,4.731376,6.176144
453,4.513776540756226,-5.654688,4.70028,6.17136
454,4.523508548736572,-5.707312,4.56872,6.29096
455,4.533714056015015,-5.678608,4.463472,6.240728
456,4.543494939804077,-5.726448,4.549584,6.202456
457,4.55315899848938,-5.70492,4.614168,6.11156
458,4.563735008239746,-5.726448,4.738552,6.070896
459,4.5735108852386475,-5.625984,4.815096,6.044584
460,4.583511590957642,-5.681,4.858152,6.24312
461,4.593491792678833,-5.69296,4.824664,6.20724
462,4.603513240814209,-5.72884,4.7242,6.166576
463,4.613567113876343,-5.886712,4.67636,6.090032
464,4.623746633529663,-5.963256,4.702672,5.90824
465,4.633119344711304,-6.070896,4.774432,6.013488
466,4.643232107162476,-6.070896,4.9036,5.948904
467,4.653723955154419,-5.970432,4.965792,5.96804
468,4.6635191440582275,-5.970432,4.977752,5.982392
469,4.67318868637085,-5.87236,5.032768,6.01588
470,4.68363618850708,-5.829304,5.006456,5.901064
471,4.693528652191162,-5.889104,5.008848,6.042192
472,4.703549385070801,-5.886712,4.996888,5.889104
473,4.713761806488037,-5.87236,4.972968,5.889104
474,4.723491430282593,-5.886712,4.984928,5.76472
475,4.733527183532715,-5.807776,4.977752,5.676216
476,4.743759632110596,-5.834088,5.102136,5.530304
477,4.7530012130737305,-5.654688,5.128448,5.511168
478,4.763521194458008,-5.649904,5.22652,5.530304
479,4.773732423782349,-5.508776,5.422664,5.494424
480,4.783535003662109,-5.539872,5.41788,5.559008
481,4.793072462081909,-5.70492,5.389176,5.676216
482,4.8035924434661865,-5.826912,5.343728,5.625984
483,4.81312370300293,-5.984784,5.293496,5.69296
484,4.823200941085815,-6.068504,5.319808,5.554224
485,4.833777904510498,-6.037408,5.288712,5.472896
486,4.843181371688843,-6.05176,5.384392,5.255224
487,4.853143692016602,-5.994352,5.47768,5.271968
488,4.86393666267395,-5.924984,5.551832,5.46572
489,4.8730998039245605,-5.90824,5.58532,5.539872
490,4.883233308792114,-5.934552,5.5614,5.599672
491,4.893819808959961,-5.999136,5.54944,5.532696
492,4.9031946659088135,-6.130696,5.563792,5.437016
493,4.9132373332977295,-6.13548,5.625984,5.271968
494,4.923273324966431,-6.212024,5.69296,5.362864
495,4.9330973625183105,-6.185712,5.637944,5.305456
496,4.943237543106079,-6.161792,5.676216,5.231304
497,4.953118562698364,-6.080464,5.757544,5.099744
498,4.963207006454468,-5.977608,5.755152,5.236088
499,4.973085641860962,-5.891496,5.769504,5.016024
500,4.983713626861572,-5.858008,5.817344,5.030376
501,4.993122339248657,-5.9202,5.93216,4.961008
502,5.003512620925903,-5.915416,5.867576,4.9634
503,5.01348352432251,-5.965648,5.939336,4.956224
504,5.023526430130005,-5.96804,5.903456,4.944264
505,5.033524513244629,-5.910632,5.89628,4.86772
506,5.04347038269043,-5.877144,5.877144,4.755296
507,5.05344295501709,-5.93216,5.95608,4.728984
508,5.063652992248535,-5.946512,5.98,4.65244
509,5.073758363723755,-5.941728,6.037408,4.599816
510,5.083522081375122,-5.889104,6.01588,4.52088
511,5.093524932861328,-5.924984,5.982392,4.609384
512,5.103722333908081,-5.771896,6.046976,4.477824
513,5.113771915435791,-5.774288,6.058936,4.575896
514,5.123161315917969,-5.685784,6.049368,4.487392
515,5.133754730224609,-5.66904,6.092424,4.511312
516,5.143171548843384,-5.726448,6.12352,4.32952
517,5.153270244598389,-5.77668,6.13548,4.38932
518,5.163933992385864,-5.879536,6.104384,4.408456
519,5.173429250717163,-5.829304,6.269432,4.590248
520,5.18321418762207,-5.901064,6.25508,4.41324
521,5.193784475326538,-5.881928,6.300528,4.398888
