//Date Created 2022-12-09 13:18:01.609016
"//Units: sec, m/s/s"
Action,walking
SampleRate,100.0
Frames#,Time,AccX,AccY,AccZ
1,5.0067901611328125e-06,4.829448,11.275888,3.506672
2,0.010829925537109375,4.547192,11.096488,3.310528
3,0.02027130126953125,4.044872,10.878816,2.961296
4,0.0299224853515625,3.458832,11.833224,2.528344
5,0.04064655303955078,3.327272,13.160784,2.473328
6,0.050257205963134766,3.848728,13.608088,3.231592
7,0.06020927429199219,5.09496,13.08424,4.22188
8,0.07082343101501465,6.477536,12.526904,4.728984
9,0.08030223846435547,7.348224,12.325976,4.657224
10,0.09064388275146484,7.76204,11.938472,4.360616
11,0.10085153579711914,7.783568,11.5414,4.465864
12,0.11016249656677246,7.539584,11.448112,4.695496
13,0.12058520317077637,7.130552,11.273496,4.839016
14,0.1310114860534668,6.594744,11.187384,5.379608
15,0.14043164253234863,5.924984,10.697024,5.616416
16,0.1505739688873291,5.228912,10.079888,5.905848
17,0.1608715057373047,4.49696,9.297704,5.898672
18,0.17031192779541016,3.817632,8.513128,5.702528
19,0.1800839900970459,3.296176,7.85772,5.547048
20,0.1910238265991211,2.997176,7.46304,5.315024
21,0.20068359375,2.91824,7.137728,4.910776
22,0.21024274826049805,3.066544,6.802848,4.599816
23,0.22084760665893555,3.21724,6.295744,4.427592
24,0.2305898666381836,3.329664,5.72884,4.064008
25,0.24059033393859863,3.315312,5.219344,3.698032
26,0.25083255767822266,3.25312,4.922736,3.33684
27,0.26059508323669434,3.152656,4.913168,3.12156
28,0.2705106735229492,3.009136,5.147584,2.8704
29,0.2808239459991455,3.042624,5.45376,2.781896
30,0.2905871868133545,3.1096,5.70492,2.686216
31,0.3005855083465576,3.033056,5.865184,2.360904
32,0.31096363067626953,3.080896,6.23116,2.183896
33,0.320415735244751,3.2292,6.544512,1.932736
34,0.33058881759643555,2.841696,7.649616,3.62388
35,0.3408389091491699,3.561688,5.64512,0.696072
36,0.35059595108032227,1.729416,7.176,3.231592
37,0.360612154006958,4.547192,9.338368,1.688752
38,0.3708345890045166,5.231304,10.744864,2.688608
39,0.38060927391052246,3.628664,8.517912,2.88236
40,0.3905792236328125,1.796392,5.94412,2.444624
41,0.4008197784423828,1.282112,4.774432,2.542696
