//Date Created 2022-12-09 13:08:18.835143
"//Units: sec, m/s/s"
Action,cutting
SampleRate,100.0
Frames#,Time,AccX,AccY,AccZ
710,7.091889142990112,-1.526096,8.905416,1.63852
711,7.101312637329102,-2.210208,9.443616,2.506816
712,7.111636638641357,-3.303352,9.802416,2.78668
713,7.121929168701172,-4.312776,9.77132,2.791464
714,7.131237745285034,-4.50892,9.300096,2.951728
715,7.1413750648498535,-4.011384,8.458112,3.143088
716,7.151999235153198,-3.48036,7.91752,3.116776
717,7.161283254623413,-3.159832,7.685496,2.946944
718,7.171303987503052,-3.186144,7.836192,3.016312
719,7.182028532028198,-3.640624,8.101704,3.155048
720,7.191369295120239,-4.193176,8.33612,3.54016
721,7.201391696929932,-4.728984,8.470072,3.501888
722,7.211925029754639,-4.70028,8.319376,3.33684
723,7.221219539642334,-4.363008,7.979712,3.30096
724,7.231313943862915,-3.853512,7.788352,3.305744
725,7.2419044971466064,-3.463616,7.759648,3.358368
726,7.251307964324951,-3.394248,8.034728,3.406208
727,7.261266469955444,-3.430128,8.269144,3.255512
728,7.2712976932525635,-3.621488,8.393528,3.128736
729,7.281603097915649,-3.79132,8.594456,3.183752
730,7.291412115097046,-3.942016,8.666216,3.045016
731,7.30185341835022,-3.846336,8.53944,2.951728
732,7.311624526977539,-3.554512,8.379176,3.023488
733,7.32118821144104,-3.284216,8.230872,3.42056
734,7.331867933273315,-3.12156,8.233264,3.652584
735,7.3411705493927,-3.023488,8.250008,3.700424
736,7.35160756111145,-3.1096,8.367216,3.609528
737,7.36186146736145,-3.047408,8.625552,3.568864
738,7.3714210987091064,-2.30828,8.57532,2.217384
739,7.381572723388672,-2.494856,8.577712,1.616992
740,7.391581296920776,-3.147872,9.008272,2.91824
741,7.401583194732666,-3.879824,9.666072,3.36076
742,7.411691665649414,-4.331912,9.991384,3.155048
743,7.421922206878662,-4.171648,9.634976,3.123952
744,7.43113899230957,-3.549728,8.7906,3.257904
745,7.441603422164917,-2.913456,8.111272,3.21724
746,7.452028512954712,-2.824952,7.718984,3.126344
747,7.461580276489258,-3.088072,7.709416,3.224416
748,7.471593379974365,-3.633448,7.903168,3.167008
749,7.481865167617798,-4.456296,8.075392,3.286608
750,7.491595983505249,-5.164328,8.218912,3.351192
751,7.501587629318237,-5.188248,8.28828,3.379896
752,7.511867046356201,-4.815096,8.218912,3.303352
753,7.521582365036011,-4.116632,8.044296,3.30096
754,7.531420707702637,-3.56408,7.888816,3.269864
755,7.541917562484741,-3.164616,7.970144,3.123952
756,7.5515828132629395,-3.071328,8.070608,3.18136
757,7.561183452606201,-3.26508,8.273928,3.224416
758,7.571862459182739,-3.666936,8.374392,3.27704
759,7.581582307815552,-3.98268,8.470072,3.489928
760,7.5915868282318115,-4.044872,8.400704,3.59996
761,7.6018595695495605,-4.087928,8.393528,3.48036
762,7.611391067504883,-3.9468,8.293064,3.274648
763,7.621581077575684,-3.709992,8.211736,3.358368
764,7.63178563117981,-3.50428,8.190208,3.439696
765,7.641576290130615,-3.25312,8.321768,3.176576
766,7.65157675743103,-2.956512,8.379176,2.719704
767,7.661876916885376,-2.389608,8.625552,2.432664
768,7.671593189239502,-1.439984,8.723624,1.75812
769,7.681589365005493,-1.569152,9.099168,2.035592
770,7.692015886306763,-2.205424,9.733048,2.982824
771,7.701568126678467,-2.915848,10.027264,3.387072
772,7.711605548858643,-3.506672,9.876568,3.076112
773,7.7219226360321045,-3.633448,9.072856,3.279432
774,7.731415510177612,-3.5282,8.238048,3.291392
775,7.7414326667785645,-3.604744,7.721376,3.006744
776,7.75185489654541,-3.925272,7.695064,3.08568
777,7.761565923690796,-4.312776,7.895992,3.375112
778,7.771384000778198,-4.81988,8.015592,3.595176
779,7.781873464584351,-5.13084,8.171072,3.24116
780,7.791549921035767,-5.04712,8.178248,2.958904
781,7.801548480987549,-4.398888,8.211736,2.865616
782,7.811869144439697,-3.693248,8.159112,3.131128
783,7.8215625286102295,-3.219632,8.1328,3.37272
784,7.831251382827759,-3.009136,8.221304,3.427736
785,7.842016220092773,-3.14548,8.391136,3.377504
786,7.851052522659302,-3.430128,8.529872,3.389464
787,7.861229419708252,-3.83916,8.56336,3.51624
788,7.872057199478149,-4.071184,8.608808,3.559296
789,7.881607532501221,-4.212312,8.4916,3.530592
790,7.891615390777588,-4.10228,8.331336,3.451656
791,7.90189266204834,-3.879824,8.214128,3.38468
792,7.911625146865845,-3.745872,8.15672,3.162224
793,7.921617746353149,-3.387072,8.221304,2.934984
794,7.932070732116699,-3.080896,8.372,2.729272
795,7.941565036773682,-2.781896,8.644688,2.784288
796,7.9513022899627686,-1.894464,8.714056,1.849016
797,7.962038993835449,-1.750944,8.737976,1.442376
798,7.971613883972168,-2.317848,9.058504,2.401568
799,7.9816694259643555,-2.899104,9.570392,2.801032
800,7.991880416870117,-3.475576,9.66368,2.863224
801,8.0016028881073,-3.686072,9.223552,3.07372
802,8.011449098587036,-3.645408,8.4318,3.126344
803,8.021883249282837,-3.85112,7.958184,3.092856
804,8.031615972518921,-3.908528,7.793136,3.095248
805,8.041568517684937,-4.075968,7.955792,3.30096
806,8.051804780960083,-4.38932,8.183032,3.353584
807,8.061189413070679,-4.348656,8.254792,3.327272
808,8.07123351097107,-4.303208,8.266752,3.26508
809,8.081926584243774,-3.989856,8.106488,3.198104
810,8.091392517089844,-3.676504,7.984496,3.202888
811,8.101598262786865,-3.54016,8.022768,3.233984
812,8.111606121063232,-3.688464,8.15672,3.334448
813,8.121615648269653,-3.776968,8.434192,3.449264
814,8.131614685058594,-4.025736,8.649472,3.628664
815,8.14194393157959,-4.29364,8.769072,3.535376
816,8.15162467956543,-4.224272,8.845616,3.726736
817,8.161201000213623,-4.236232,8.903024,4.10228
818,8.172042846679688,-4.248192,8.864752,4.142944
819,8.181615591049194,-4.212312,8.737976,3.688464
820,8.191608428955078,-3.843944,8.639904,3.382288
821,8.201885461807251,-3.200496,8.6112,2.896712
822,8.211660623550415,-1.825096,8.438976,1.87772
823,8.221603631973267,-0.937664,8.52748,1.284504
824,8.231868028640747,-0.851552,8.795384,2.53552
825,8.241607904434204,-1.258192,9.288136,3.054584
826,8.251425981521606,-1.90164,9.73544,2.447016
827,8.261855602264404,-2.40396,9.694776,2.61924
828,8.271169185638428,-2.518776,9.266608,3.200496
829,8.281616449356079,-2.985216,8.828872,3.222024
830,8.292105436325073,-3.750656,8.314592,3.171792
831,8.3016357421875,-4.463472,7.919912,3.210064
832,8.311618089675903,-5.145192,7.671144,3.44448
833,8.321898221969604,-5.774288,7.608952,3.358368
834,8.331408023834229,-5.960864,7.752472,3.045016
835,8.34162950515747,-5.611632,7.852936,3.021096
836,8.351614236831665,-4.705064,8.008416,3.159832
837,8.361613512039185,-3.67172,7.984496,3.183752
838,8.371617078781128,-2.903888,7.962968,3.26508
839,8.381946802139282,-2.698176,8.14476,3.281824
840,8.391618967056274,-2.812992,8.340904,3.403816
841,8.401614665985107,-3.186144,8.44376,3.3488
842,8.411933898925781,-3.602352,8.517912,3.303352
843,8.421302795410156,-3.884608,8.52748,3.50428
844,8.431346416473389,-4.20992,8.618376,3.786536
845,8.441921472549438,-4.004208,8.592064,3.968328
846,8.451513767242432,-3.509064,8.441368,3.753048
847,8.461267709732056,-3.02588,8.372,3.004352
848,8.471861362457275,-2.52356,8.362432,2.55944
849,8.481637954711914,-2.143232,8.53944,2.226952
850,8.49136757850647,-1.844232,8.941296,2.3322
851,8.501925468444824,-1.56676,9.297704,2.36808
852,8.511910676956177,-1.439984,9.453184,2.525952
853,8.521638631820679,-1.750944,9.52016,2.506816
854,8.531940221786499,-2.351336,9.414912,2.767544
855,8.541520833969116,-3.045016,9.087208,2.865616
856,8.55150318145752,-3.7674,8.759504,2.784288
857,8.561910629272461,-4.372576,8.41984,2.671864
