//Date Created 2022-12-09 13:09:00.555672
"//Units: sec, m/s/s"
Action,waiting
SampleRate,100.0
Frames#,Time,AccX,AccY,AccZ
147,1.456984519958496,-0.63388,9.63976,2.234128
148,1.4668879508972168,-0.600392,9.649328,2.250872
149,1.4774491786956787,-0.365976,9.678032,2.36808
150,1.4872534275054932,-0.349232,9.673248,2.29632
151,1.4969797134399414,-0.270296,9.740224,2.241304
152,1.5075674057006836,-0.217672,9.66368,2.229344
153,1.5176010131835938,-0.193752,9.678032,2.279576
154,1.5273175239562988,-0.212888,9.733048,2.2126
155,1.5375151634216309,-0.212888,9.697168,2.2126
156,1.547579288482666,-0.306176,9.630192,2.193464
157,1.5573358535766602,-0.20332,9.568,2.205424
158,1.5675327777862549,-0.318136,9.486672,2.327416
159,1.5768849849700928,-0.349232,9.457968,2.226952
160,1.5873024463653564,-0.468832,9.371856,2.327416
161,1.5980784893035889,-0.542984,9.357504,2.258048
162,1.6073298454284668,-0.662584,9.374248,2.22456
163,1.6173312664031982,-0.698464,9.381424,2.193464
164,1.627030372619629,-0.655408,9.371856,2.18868
165,1.6373627185821533,-0.724776,9.395776,2.10496
166,1.6473331451416016,-0.667368,9.36468,2.136056
167,1.657550573348999,-0.674544,9.467536,2.148016
168,1.6673407554626465,-0.6578,9.48428,2.2126
169,1.677231788635254,-0.626704,9.477104,2.179112
170,1.6875817775726318,-0.56212,9.505808,2.097784
171,1.6973562240600586,-0.456872,9.42448,2.097784
172,1.7072818279266357,-0.397072,9.505808,2.12888
173,1.7175297737121582,-0.313352,9.505808,2.131272
174,1.7273352146148682,-0.289432,9.467536,2.119312
175,1.7369742393493652,-0.279864,9.510592,2.14084
176,1.7475674152374268,-0.279864,9.479496,2.052336
177,1.7573573589324951,-0.27508,9.503416,2.090608
178,1.7673804759979248,-0.279864,9.498632,2.11692
179,1.7775304317474365,-0.351624,9.462752,2.066688
180,1.7873268127441406,-0.473616,9.541688,2.085824
181,1.7970702648162842,-0.416208,9.52016,2.138448
182,1.8077402114868164,-0.392288,9.527336,2.16476
183,1.8169898986816406,-0.411424,9.572784,2.124096
184,1.827043056488037,-0.404248,9.589528,2.08104
185,1.8376033306121826,-0.399464,9.553648,2.159976
186,1.8469946384429932,-0.487968,9.642152,2.1528
187,1.8570115566253662,-0.521456,9.649328,2.109744
188,1.8676583766937256,-0.521456,9.61584,2.258048
189,1.8770403861999512,-0.614744,9.63976,2.119312
190,1.8870398998260498,-0.631488,9.649328,2.193464
191,1.8975887298583984,-0.62192,9.646936,2.138448
192,1.9069700241088867,-0.588432,9.546472,2.205424
193,1.9169909954071045,-0.653016,9.575176,2.210208
194,1.9277050495147705,-0.631488,9.594312,2.207816
195,1.9370391368865967,-0.688896,9.546472,2.24848
196,1.9473342895507812,-0.739128,9.479496,2.193464
197,1.9572949409484863,-0.69368,9.479496,2.279576
198,1.9673194885253906,-0.662584,9.5082,2.32024
199,1.9773168563842773,-0.593216,9.465144,2.136056
200,1.987565040588379,-0.58604,9.47232,2.148016
201,1.9972779750823975,-0.499928,9.486672,2.131272
202,2.0074400901794434,-0.483184,9.5082,2.107352
203,2.0173399448394775,-0.397072,9.481888,2.112136
204,2.0273687839508057,-0.365976,9.515376,2.131272
205,2.0373780727386475,-0.3588,9.48428,2.109744
206,2.047616481781006,-0.32292,9.565608,2.193464
207,2.056994915008545,-0.289432,9.548864,2.169544
208,2.0673561096191406,-0.387504,9.541688,2.102568
209,2.0776073932647705,-0.399464,9.486672,2.214992
210,2.08735990524292,-0.46644,9.575176,2.238912
211,2.0973751544952393,-0.590824,9.477104,2.179112
212,2.107592821121216,-0.564512,9.515376,2.243696
213,2.1173439025878906,-0.583648,9.524944,2.143232
214,2.1274008750915527,-0.547768,9.503416,2.2126
215,2.137615203857422,-0.629096,9.512984,2.162368
216,2.147353172302246,-0.614744,9.565608,2.262832
217,2.157372236251831,-0.631488,9.52016,2.222168
218,2.1676042079925537,-0.629096,9.534512,2.29632
219,2.1773524284362793,-0.660192,9.503416,2.279576
220,2.187368154525757,-0.674544,9.417304,2.28436
221,2.197580337524414,-0.552552,9.438832,2.234128
222,2.2073569297790527,-0.535808,9.419696,2.298712
223,2.217050790786743,-0.5382,9.479496,2.2126
224,2.227592706680298,-0.52624,9.455576,2.126488
225,2.2373642921447754,-0.509496,9.455576,2.229344
226,2.247363567352295,-0.629096,9.469928,2.207816
227,2.2576076984405518,-0.648232,9.501024,2.198248
228,2.2670161724090576,-0.607568,9.434048,2.234128
229,2.277378559112549,-0.559728,9.474712,2.270008
230,2.2875216007232666,-0.679328,9.491456,2.179112
231,2.2970921993255615,-0.612352,9.477104,2.277184
232,2.3070530891418457,-0.679328,9.43644,2.258048
233,2.317659378051758,-0.64584,9.489064,2.310672
234,2.3273961544036865,-0.69368,9.481888,2.317848
235,2.3370518684387207,-0.743912,9.46036,2.281968
236,2.34696364402771,-0.7176,9.443616,2.267616
237,2.357051372528076,-0.715208,9.47232,2.298712
238,2.367306709289551,-0.727168,9.467536,2.298712
239,2.377582311630249,-0.739128,9.434048,2.360904
240,2.387368679046631,-0.686504,9.467536,2.270008
241,2.3973617553710938,-0.743912,9.481888,2.351336
242,2.407628059387207,-0.679328,9.474712,2.317848
243,2.416692018508911,-0.698464,9.481888,2.274792
244,2.426849603652954,-0.664976,9.46036,2.250872
245,2.437528133392334,-0.547768,9.486672,2.267616
246,2.446868896484375,-0.653016,9.46036,2.24848
247,2.4570329189300537,-0.578864,9.398168,2.28436
248,2.467653274536133,-0.605176,9.49624,2.289144
249,2.477797269821167,-0.590824,9.465144,2.222168
250,2.4873242378234863,-0.629096,9.515376,2.238912
251,2.4975385665893555,-0.631488,9.455576,2.24848
252,2.507321357727051,-0.653016,9.489064,2.28436
253,2.516993999481201,-0.612352,9.539296,2.250872
254,2.5275635719299316,-0.63388,9.5082,2.205424
255,2.536963939666748,-0.612352,9.42448,2.181504
256,2.547320604324341,-0.619528,9.40056,2.317848
257,2.5575578212738037,-0.607568,9.453184,2.265224
258,2.567304849624634,-0.626704,9.410128,2.277184
259,2.577317953109741,-0.554944,9.47232,2.281968
260,2.5875322818756104,-0.58604,9.517768,2.250872
261,2.597323417663574,-0.614744,9.479496,2.18868
262,2.6070003509521484,-0.631488,9.534512,2.234128
263,2.617645025253296,-0.58604,9.446008,2.193464
264,2.6273558139801025,-0.540592,9.4484,2.293928
265,2.637324810028076,-0.516672,9.48428,2.145624
266,2.6478111743927,-0.552552,9.450792,2.241304
267,2.6572468280792236,-0.499928,9.455576,2.234128
268,2.667323350906372,-0.521456,9.489064,2.203032
269,2.677553653717041,-0.49036,9.493848,2.133664
270,2.687321662902832,-0.440128,9.5082,2.289144
271,2.697039842605591,-0.46644,9.479496,2.179112
272,2.7075412273406982,-0.46644,9.477104,2.174328
273,2.716870069503784,-0.468832,9.534512,2.195856
274,2.7273192405700684,-0.495144,9.558432,2.24848
275,2.737542152404785,-0.52624,9.587136,2.195856
276,2.747318744659424,-0.542984,9.625408,2.234128
277,2.7573325634002686,-0.542984,9.48428,2.207816
278,2.767545700073242,-0.535808,9.49624,2.286752
279,2.777583360671997,-0.545376,9.52016,2.293928
280,2.7873458862304688,-0.531024,9.5082,2.253264
281,2.7977683544158936,-0.540592,9.474712,2.195856
282,2.807370662689209,-0.49036,9.505808,2.205424
283,2.8169965744018555,-0.519064,9.477104,2.145624
284,2.827547550201416,-0.485576,9.568,2.131272
285,2.8373470306396484,-0.4186,9.517768,2.124096
286,2.846931219100952,-0.423384,9.469928,2.191072
287,2.857578754425049,-0.399464,9.548864,2.131272
288,2.8673410415649414,-0.38272,9.53212,2.229344
289,2.8772225379943848,-0.46644,9.587136,2.24848
290,2.887544631958008,-0.540592,9.632584,2.255656
291,2.897331953048706,-0.5382,9.522552,2.293928
292,2.907357931137085,-0.57408,9.539296,2.217384
293,2.917543411254883,-0.648232,9.599096,2.303496
294,2.9273297786712646,-0.58604,9.608664,2.360904
295,2.9372804164886475,-0.63388,9.623016,2.315456
296,2.9475595951080322,-0.667368,9.606272,2.286752
297,2.9573068618774414,-0.686504,9.632584,2.34416
298,2.967331647872925,-0.751088,9.587136,2.234128
299,2.977570056915283,-0.746304,9.596704,2.281968
300,2.9873180389404297,-0.700856,9.501024,2.277184
301,2.997314453125,-0.653016,9.48428,2.17672
302,3.007596492767334,-0.528632,9.474712,2.253264
303,3.0169930458068848,-0.45448,9.383816,2.274792
304,3.027001142501831,-0.437736,9.417304,2.24848
305,3.0375990867614746,-0.473616,9.41252,2.191072
306,3.046947956085205,-0.547768,9.481888,2.207816
307,3.057027578353882,-0.5382,9.510592,2.207816
308,3.067556381225586,-0.476008,9.426872,2.181504
309,3.0773534774780273,-0.397072,9.431656,2.217384
310,3.087149143218994,-0.397072,9.465144,2.17672
311,3.097609519958496,-0.37076,9.419696,2.207816
312,3.107036590576172,-0.387504,9.438832,2.133664
313,3.117272138595581,-0.373152,9.446008,2.22456
314,3.127608299255371,-0.399464,9.505808,2.198248
315,3.1373965740203857,-0.351624,9.5082,2.267616
316,3.1474037170410156,-0.373152,9.417304,2.23652
317,3.157832145690918,-0.444912,9.467536,2.241304
318,3.167391300201416,-0.432952,9.467536,2.26044
319,3.1770095825195312,-0.373152,9.407736,2.203032
320,3.1876118183135986,-0.368368,9.390992,2.138448
321,3.197230339050293,-0.349232,9.367072,2.114528
322,3.2070505619049072,-0.377936,9.414912,2.061904
323,3.217756986618042,-0.447304,9.422088,2.102568
324,3.227121591567993,-0.554944,9.359896,2.23652
325,3.2370667457580566,-0.650624,9.398168,2.265224
326,3.2476603984832764,-0.691288,9.357504,2.246088
327,3.256868600845337,-0.786968,9.414912,2.253264
328,3.2670040130615234,-0.782184,9.434048,2.327416
329,3.2777342796325684,-0.763048,9.407736,2.313064
330,3.287040948867798,-0.786968,9.474712,2.35612
331,3.297027587890625,-0.779792,9.510592,2.35612
332,3.3077404499053955,-0.731952,9.522552,2.265224
333,3.3170552253723145,-0.588432,9.47232,2.246088
334,3.327054262161255,-0.504712,9.481888,2.313064
335,3.3376355171203613,-0.540592,9.501024,2.229344
336,3.347075939178467,-0.531024,9.503416,2.279576
337,3.357206344604492,-0.605176,9.548864,2.30828
338,3.36759090423584,-0.557336,9.524944,2.262832
339,3.3773791790008545,-0.590824,9.453184,2.229344
340,3.3873560428619385,-0.614744,9.503416,2.2724
341,3.397615909576416,-0.674544,9.47232,2.310672
342,3.4073379039764404,-0.715208,9.453184,2.167152
343,3.417361259460449,-0.662584,9.46036,2.291536
344,3.4275691509246826,-0.667368,9.453184,2.217384
345,3.437040328979492,-0.650624,9.462752,2.136056
346,3.4470887184143066,-0.600392,9.524944,2.23652
347,3.457598924636841,-0.624312,9.477104,2.205424
348,3.467395067214966,-0.588432,9.524944,2.217384
349,3.47739577293396,-0.581256,9.515376,2.217384
350,3.4873692989349365,-0.56212,9.52016,2.198248
351,3.49710750579834,-0.629096,9.517768,2.279576
352,3.50734543800354,-0.653016,9.481888,2.30828
353,3.5176093578338623,-0.638664,9.517768,2.255656
354,3.527377128601074,-0.58604,9.52016,2.334592
355,3.5372533798217773,-0.631488,9.584744,2.217384
356,3.546968460083008,-0.667368,9.534512,2.22456
357,3.5573596954345703,-0.672152,9.560824,2.231736
358,3.5671510696411133,-0.643448,9.517768,2.12888
359,3.5776174068450928,-0.688896,9.515376,2.145624
360,3.5873587131500244,-0.578864,9.443616,2.171936
361,3.597365140914917,-0.471224,9.467536,2.171936
362,3.6076173782348633,-0.464048,9.49624,2.1528
363,3.617192029953003,-0.4186,9.517768,2.10496
364,3.626992702484131,-0.289432,9.54408,2.222168
365,3.6377382278442383,-0.339664,9.5082,2.148016
366,3.6470048427581787,-0.344448,9.541688,2.234128
367,3.657092332839966,-0.423384,9.568,2.226952
368,3.6670148372650146,-0.432952,9.536904,2.205424
369,3.6769704818725586,-0.552552,9.527336,2.241304
370,3.687394380569458,-0.583648,9.54408,2.281968
371,3.6975486278533936,-0.600392,9.551256,2.346552
372,3.707598924636841,-0.535808,9.534512,2.329808
373,3.717263698577881,-0.607568,9.5082,2.255656
374,3.727656364440918,-0.612352,9.55604,2.339376
375,3.737370014190674,-0.569296,9.54408,2.29632
376,3.7473862171173096,-0.6578,9.529728,2.258048
377,3.7576043605804443,-0.629096,9.5082,2.262832
378,3.7669594287872314,-0.581256,9.501024,2.229344
379,3.777388095855713,-0.571688,9.434048,2.219776
380,3.7875847816467285,-0.507104,9.462752,2.26044
381,3.7974133491516113,-0.511888,9.469928,2.298712
382,3.8073911666870117,-0.461656,9.46036,2.100176
383,3.81701922416687,-0.435344,9.462752,2.20064
384,3.827423334121704,-0.449696,9.48428,2.167152
385,3.8372044563293457,-0.480792,9.493848,2.183896
386,3.847550868988037,-0.476008,9.505808,2.2724
387,3.8568928241729736,-0.507104,9.534512,2.250872
388,3.8673439025878906,-0.533416,9.517768,2.183896
389,3.8775384426116943,-0.552552,9.469928,2.293928
390,3.8873298168182373,-0.581256,9.465144,2.234128
391,3.8972840309143066,-0.5382,9.462752,2.205424
392,3.9075560569763184,-0.5382,9.474712,2.281968
393,3.9173786640167236,-0.571688,9.453184,2.16476
394,3.927342414855957,-0.56212,9.486672,2.20064
395,3.9375524520874023,-0.523848,9.53212,2.179112
396,3.9473531246185303,-0.471224,9.53212,2.174328
397,3.9573583602905273,-0.509496,9.493848,2.203032
398,3.967761754989624,-0.492752,9.467536,2.186288
399,3.977039098739624,-0.511888,9.5082,2.229344
400,3.987302303314209,-0.492752,9.469928,2.279576
401,3.997551202774048,-0.566904,9.46036,2.222168
402,4.007335901260376,-0.564512,9.457968,2.217384
403,4.017328977584839,-0.52624,9.512984,2.322632
404,4.02754807472229,-0.57408,9.510592,2.2724
405,4.037347316741943,-0.605176,9.52016,2.246088
406,4.0473551750183105,-0.667368,9.491456,2.262832
407,4.057596683502197,-0.64584,9.465144,2.159976
408,4.0670061111450195,-0.653016,9.47232,2.22456
409,4.076903820037842,-0.684112,9.489064,2.207816
410,4.087553977966309,-0.629096,9.493848,2.226952
411,4.097326278686523,-0.605176,9.572784,2.136056
412,4.107324123382568,-0.69368,9.53212,2.226952
413,4.117312669754028,-0.672152,9.474712,2.191072
414,4.126835823059082,-0.636272,9.465144,2.195856
415,4.1367411613464355,-0.590824,9.541688,2.18868
416,4.147687196731567,-0.566904,9.489064,2.234128
417,4.156986474990845,-0.564512,9.52016,2.109744
418,4.166860342025757,-0.528632,9.517768,2.210208
419,4.1775803565979,-0.468832,9.477104,2.186288
420,4.18720817565918,-0.464048,9.501024,2.12888
421,4.197040319442749,-0.519064,9.493848,2.145624
422,4.207636833190918,-0.487968,9.524944,2.090608
423,4.216831207275391,-0.471224,9.457968,2.193464
424,4.227069854736328,-0.483184,9.481888,2.214992
425,4.237663984298706,-0.483184,9.49624,2.210208
426,4.247031211853027,-0.528632,9.48428,2.20064
427,4.257097244262695,-0.507104,9.49624,2.167152
428,4.267639875411987,-0.636272,9.469928,2.286752
429,4.2770397663116455,-0.60996,9.536904,2.270008
430,4.287349224090576,-0.662584,9.517768,2.293928
431,4.297577619552612,-0.617136,9.498632,2.169544
432,4.30735182762146,-0.643448,9.49624,2.291536
433,4.317245721817017,-0.598,9.546472,2.179112
434,4.3275978565216064,-0.598,9.486672,2.2724
435,4.337418794631958,-0.63388,9.541688,2.143232
436,4.347113370895386,-0.648232,9.52016,2.250872
437,4.357637166976929,-0.708032,9.560824,2.226952
438,4.367410898208618,-0.605176,9.498632,2.238912
439,4.377413272857666,-0.650624,9.512984,2.179112
440,4.3876049518585205,-0.629096,9.512984,2.219776
441,4.3974151611328125,-0.571688,9.558432,2.219776
442,4.407417297363281,-0.56212,9.486672,2.222168
443,4.4176013469696045,-0.52624,9.517768,2.32024
444,4.427086591720581,-0.46644,9.536904,2.255656
445,4.437438726425171,-0.504712,9.558432,2.32024
446,4.447627305984497,-0.492752,9.510592,2.157584
447,4.457026243209839,-0.483184,9.486672,2.193464
448,4.467425346374512,-0.404248,9.474712,2.155192
449,4.477395534515381,-0.485576,9.539296,2.159976
450,4.487429857254028,-0.51428,9.522552,2.203032
451,4.497420072555542,-0.607568,9.493848,2.243696
452,4.507625102996826,-0.583648,9.560824,2.1528
453,4.51738715171814,-0.614744,9.529728,2.24848
454,4.527419090270996,-0.710424,9.510592,2.171936
455,4.537616491317749,-0.686504,9.422088,2.234128
456,4.547403335571289,-0.674544,9.481888,2.214992
457,4.557401180267334,-0.617136,9.441224,2.274792
458,4.567601203918457,-0.576472,9.374248,2.253264
459,4.577385663986206,-0.56212,9.429264,2.229344
460,4.586970806121826,-0.533416,9.462752,2.279576
461,4.597615957260132,-0.552552,9.47232,2.217384
462,4.607357740402222,-0.540592,9.512984,2.214992
463,4.617048978805542,-0.56212,9.465144,2.238912
464,4.627614498138428,-0.509496,9.498632,2.219776
465,4.637391090393066,-0.485576,9.501024,2.186288
466,4.647385120391846,-0.509496,9.527336,2.231736
467,4.657557487487793,-0.449696,9.503416,2.246088
468,4.6673290729522705,-0.509496,9.527336,2.16476
469,4.677448034286499,-0.471224,9.493848,2.203032
470,4.6875879764556885,-0.531024,9.498632,2.214992
471,4.696960687637329,-0.542984,9.534512,2.217384
472,4.707070350646973,-0.564512,9.48428,2.198248
473,4.717562198638916,-0.650624,9.455576,2.2724
474,4.727361440658569,-0.70564,9.481888,2.231736
475,4.73738956451416,-0.636272,9.429264,2.217384
476,4.747560977935791,-0.648232,9.517768,2.210208
477,4.757418155670166,-0.63388,9.527336,2.281968
478,4.7673962116241455,-0.600392,9.524944,2.22456
479,4.777596950531006,-0.583648,9.443616,2.277184
480,4.786923170089722,-0.554944,9.450792,2.2126
481,4.797395706176758,-0.535808,9.493848,2.267616
482,4.8075830936431885,-0.499928,9.503416,2.229344
483,4.817066669464111,-0.5382,9.441224,2.198248
484,4.827195882797241,-0.51428,9.515376,2.126488
485,4.837751865386963,-0.459264,9.465144,2.289144
486,4.847015380859375,-0.571688,9.515376,2.198248
487,4.85704231262207,-0.626704,9.443616,2.20064
488,4.867677450180054,-0.557336,9.529728,2.22456
489,4.8773393630981445,-0.6578,9.503416,2.24848
490,4.887394666671753,-0.614744,9.512984,2.222168
491,4.897762298583984,-0.614744,9.53212,2.179112
492,4.907395601272583,-0.64584,9.498632,2.2126
493,4.917376518249512,-0.595608,9.529728,2.258048
494,4.9275970458984375,-0.605176,9.575176,2.310672
495,4.937026023864746,-0.571688,9.548864,2.270008
496,4.94739842414856,-0.569296,9.49624,2.191072
497,4.9575817584991455,-0.571688,9.534512,2.183896
498,4.96737813949585,-0.519064,9.5082,2.12888
499,4.977390289306641,-0.519064,9.493848,2.179112
500,4.987756013870239,-0.542984,9.49624,2.136056
501,4.99737286567688,-0.590824,9.49624,2.097784
502,5.007376432418823,-0.571688,9.517768,2.169544
503,5.017576217651367,-0.557336,9.512984,2.231736
504,5.0273590087890625,-0.569296,9.541688,2.2126
505,5.037403345108032,-0.566904,9.536904,2.250872
506,5.047553539276123,-0.509496,9.52016,2.219776
507,5.057387590408325,-0.476008,9.457968,2.231736
508,5.067383766174316,-0.495144,9.441224,2.353728
509,5.077570676803589,-0.523848,9.563216,2.258048
510,5.087362766265869,-0.519064,9.49624,2.171936
511,5.096950054168701,-0.595608,9.49624,2.28436
512,5.107579708099365,-0.63388,9.498632,2.198248
513,5.117208003997803,-0.542984,9.498632,2.214992
514,5.127009391784668,-0.617136,9.534512,2.195856
515,5.137621164321899,-0.664976,9.54408,2.238912
516,5.147042989730835,-0.629096,9.570392,2.155192
517,5.157059907913208,-0.696072,9.501024,2.11692
518,5.167742490768433,-0.719992,9.515376,2.17672
519,5.177111387252808,-0.576472,9.548864,2.11692
520,5.187022924423218,-0.619528,9.481888,2.195856
521,5.197754383087158,-0.535808,9.534512,2.219776
522,5.206946611404419,-0.516672,9.512984,2.267616
