//Date Created 2022-12-09 13:15:18.487125
"//Units: sec, m/s/s"
Action,walking
SampleRate,100.0
Frames#,Time,AccX,AccY,AccZ
1,3.5762786865234375e-06,3.222024,6.42252,4.64048
2,0.010756492614746094,3.4086,6.664112,4.67636
3,0.020008563995361328,3.631056,6.939192,4.59264
4,0.03007197380065918,3.664544,7.1162,4.26972
5,0.040847063064575195,3.963544,7.503704,4.140552
6,0.05068087577819824,4.25776,7.972536,4.04248
7,0.059889793395996094,4.394104,8.728408,3.980288
8,0.07061123847961426,4.626128,9.697168,3.884608
9,0.07966184616088867,4.836624,10.216232,3.525808
10,0.08991813659667969,4.953832,10.027264,3.088072
11,0.1008453369140625,5.016024,9.7474,2.614456
12,0.11012649536132812,4.798352,9.99856,2.214992
13,0.12021327018737793,4.525664,11.058216,1.978184
14,0.13077759742736816,4.064008,12.52212,1.870544
15,0.14004158973693848,3.7076,13.222976,1.999712
16,0.15027880668640137,3.688464,13.397592,2.219776
17,0.16079044342041016,3.977896,13.414336,2.226952
18,0.17036795616149902,5.578144,13.254072,2.145624
19,0.18022847175598145,6.467968,12.778064,2.351336
20,0.19092297554016113,6.9966,12.323584,2.59532
21,0.20023775100708008,6.998992,12.314016,3.284216
22,0.21014928817749023,6.807632,11.861928,3.549728
23,0.22085046768188477,5.83648,11.665784,4.159688
24,0.2302241325378418,5.061472,11.225656,4.49696
25,0.24023938179016113,4.49696,10.85968,4.834232
26,0.250917911529541,3.855904,10.2258,4.633304
27,0.2602384090423584,3.310528,9.510592,4.5448
28,0.270249605178833,2.73884,8.905416,4.224272
29,0.2809450626373291,2.16476,8.403096,4.05444
30,0.2902350425720215,1.750944,7.94144,3.973112
31,0.300203800201416,1.382576,7.632872,3.810456
32,0.31093335151672363,1.114672,7.183176,3.592784
33,0.3202331066131592,1.014208,6.73348,3.463616
34,0.33025074005126953,1.045304,6.190496,3.322488
35,0.34085536003112793,0.904176,5.817344,3.269864
36,0.35056161880493164,0.81328,5.475288,3.104816
37,0.3602023124694824,0.708032,5.283928,2.901496
38,0.37067151069641113,0.51428,5.224128,2.659904
39,0.3802211284637451,0.270296,5.331768,2.399176
40,0.39012742042541504,-0.090896,5.23848,2.418312
41,0.40079426765441895,-0.21528,5.19064,2.018848
42,0.410214900970459,0.117208,5.037552,1.545232
43,0.42023468017578125,-1.389752,4.717024,1.62656
44,0.43094873428344727,-2.004496,5.16672,1.612208
45,0.4402291774749756,-0.566904,6.53016,2.454192
46,0.450183629989624,-0.99268,8.493992,2.982824
47,0.4607105255126953,-2.159976,9.18528,1.982968
48,0.4702739715576172,-1.676792,8.125624,0.834808
49,0.4800693988800049,-1.935128,7.472608,1.550016
50,0.49078822135925293,-2.6312,7.144904,1.45912
51,0.5001673698425293,-2.700568,8.26436,1.334736
52,0.5102667808532715,-1.915992,9.862216,1.392144
53,0.5207855701446533,-0.088504,11.25436,2.22456
54,0.5301623344421387,1.133808,11.536616,2.61924
55,0.5402204990386963,1.894464,11.144328,2.47572
56,0.5508408546447754,1.915992,10.71616,2.289144
57,0.559959888458252,1.169688,11.192168,1.860976
58,0.5699102878570557,0.43056,12.278136,1.509352
59,0.580833911895752,-0.157872,12.935936,1.672008
60,0.5901832580566406,-0.217672,12.464712,2.423096
61,0.6001896858215332,-0.028704,11.787776,3.095248
62,0.6109523773193359,-0.021528,11.735152,3.664544
63,0.6202504634857178,-0.105248,11.967176,3.918096
64,0.6302933692932129,-0.31096,12.273352,4.140552
65,0.6409385204315186,-0.468832,12.17528,4.422808
66,0.6502528190612793,-0.476008,12.105912,4.272112
67,0.660193920135498,-0.205712,12.005448,4.441944
68,0.6709179878234863,0.045448,12.029368,4.561544
69,0.6805398464202881,0.138736,12.321192,4.53284
70,0.6901161670684814,0.069368,12.424048,4.422808
71,0.7007720470428467,-0.13156,12.421656,4.420416
72,0.7102775573730469,-0.648232,12.038936,4.470648
73,0.7202339172363281,-0.990288,11.309376,4.410848
74,0.7309741973876953,-0.913744,10.610912,4.16208
75,0.7402443885803223,-0.444912,9.773712,4.166864
76,0.7502470016479492,0.318136,9.008272,4.214704
77,0.7608132362365723,1.109888,8.364824,4.238624
78,0.7702088356018066,1.655264,7.764432,4.023344
79,0.7802233695983887,1.844232,7.326696,3.843944
80,0.7909417152404785,1.48304,6.982248,3.690856
81,0.80021071434021,0.894608,6.750224,3.595176
82,0.810222864151001,0.222456,6.534944,3.532984
83,0.820948600769043,-0.19136,6.276608,3.518632
84,0.8302884101867676,-0.528632,6.07568,3.415776
85,0.8402273654937744,-0.593216,5.874752,3.090464
86,0.8508946895599365,-0.452088,5.736016,2.734056
87,0.8603329658508301,-0.50232,5.695352,2.485288
88,0.8702611923217773,-0.26312,5.826912,2.669472
89,0.8808765411376953,-1.736592,5.786248,1.968616
90,0.8902795314788818,-0.88504,6.32684,2.399176
91,0.9002285003662109,-0.954408,7.312344,3.07372
92,0.9109323024749756,-1.715064,7.482176,2.612064
93,0.9202308654785156,-1.956656,7.190352,1.954264
94,0.9302513599395752,-2.114528,7.611344,2.676648
95,0.9407615661621094,-2.382432,8.474856,3.107208
96,0.9501464366912842,-2.55944,8.771464,2.616848
97,0.960167646408081,-3.054584,8.596848,1.944696
98,0.9706768989562988,-3.556904,8.352864,1.57872
99,0.9801630973815918,-3.939624,8.537048,1.652872
100,0.9905641078948975,-4.104672,9.24508,1.9136
101,1.0007760524749756,-4.05444,10.053576,1.75812
102,1.0101494789123535,-4.10228,10.4052,1.571544
103,1.020216941833496,-4.008992,10.48892,1.605032
104,1.0307731628417969,-3.884608,10.290384,1.63852
105,1.0402421951293945,-3.702816,10.228192,1.760512
106,1.0502700805664062,-3.38468,10.543936,1.643304
107,1.0609045028686523,-3.418168,11.31416,1.4352
108,1.070267677307129,-3.344016,12.048504,1.418456
109,1.0802297592163086,-2.899104,12.194416,1.538056
110,1.0908656120300293,-2.336984,11.692096,1.904032
111,1.100588321685791,-1.794,10.981672,2.126488
112,1.1101715564727783,-1.585896,10.874032,2.17672
113,1.1209404468536377,-1.7342,11.405056,2.12888
114,1.1302545070648193,-2.203032,12.148968,1.884896
115,1.1402404308319092,-2.997176,12.857,1.72224
116,1.1507859230041504,-3.2292,13.2158,1.609816
117,1.1605679988861084,-3.114384,13.524368,1.495
118,1.1701505184173584,-2.485288,14.033864,1.392144
119,1.1808321475982666,-2.085824,14.20848,1.65048
120,1.190244197845459,-0.841984,14.194128,1.16012
121,1.2002480030059814,-0.90896,14.25632,1.258192
122,1.210904836654663,0.062192,14.19652,1.186432
123,1.2202513217926025,1.846624,14.469208,1.478256
124,1.2305526733398438,2.863224,14.390272,2.14084
125,1.2409372329711914,2.848872,13.67028,2.49964
126,1.250223159790039,2.683824,12.663248,2.243696
127,1.2601234912872314,2.722096,11.883456,2.348944
128,1.2707617282867432,2.781896,11.15868,2.767544
129,1.280226469039917,2.707744,10.362144,2.994784
130,1.290175199508667,2.301104,9.53212,3.231592
131,1.3008208274841309,1.717456,8.769072,3.231592
132,1.3103055953979492,1.210352,8.154328,3.1694
133,1.3203296661376953,0.875472,7.652008,3.159832
134,1.3308334350585938,0.7176,7.16404,2.884752
135,1.3402965068817139,0.531024,6.795672,2.585752
136,1.3503649234771729,0.222456,6.575608,2.406352
137,1.3607828617095947,-0.198536,6.479928,2.23652
138,1.3702924251556396,-0.473616,6.355544,2.131272
139,1.380284309387207,-0.853944,6.35076,1.947088
140,1.3909356594085693,-1.121848,6.369896,1.683968
141,1.4002330303192139,-1.131416,6.48232,1.509352
142,1.4103407859802246,-1.04052,6.62584,1.47108
143,1.4209306240081787,-0.913744,6.771752,1.597856
144,1.4302620887756348,-0.820456,6.85308,1.62656
145,1.4402401447296143,-0.784576,6.814808,1.547624
146,1.4510104656219482,-0.75348,6.731088,1.461512
147,1.4602084159851074,-0.822848,6.467968,1.179256
148,1.4702460765838623,-0.983112,6.424912,0.90896
149,1.4807376861572266,-1.253408,7.046832,0.614744
150,1.490157127380371,-1.504568,8.1926,0.349232
151,1.500542163848877,-1.904032,9.582352,0.110032
152,1.5109269618988037,-2.195856,11.2424,-0.016744
153,1.5202438831329346,-2.686216,11.627512,0.810888
154,1.5302338600158691,-3.248336,10.876424,1.325168
155,1.5402178764343262,-2.504424,11.443328,1.057264
156,1.5502204895019531,-0.691288,12.00784,1.451944
157,1.5601794719696045,-2.222168,11.220872,1.703104
158,1.5707600116729736,-3.377504,10.807056,0.425776
159,1.5805487632751465,-3.638232,11.539008,0.062192
160,1.5903282165527344,-2.851264,12.524512,0.22724
161,1.6009557247161865,-2.02124,13.38324,1.45912
162,1.6102392673492432,-1.655264,13.01248,2.136056
163,1.6202430725097656,-1.825096,11.907376,2.628808
164,1.6309559345245361,-2.026024,10.443472,2.99
165,1.6402013301849365,-2.38004,8.962824,3.257904
166,1.6500804424285889,-2.093,7.541976,3.212456
167,1.6609277725219727,-1.396928,6.568432,3.509064
168,1.6701653003692627,-0.28704,6.13548,3.566472
169,1.6805691719055176,0.306176,6.585176,3.298568
170,1.6909832954406738,0.208104,8.261968,2.767544
171,1.700477123260498,-0.528632,11.417016,2.243696
172,1.7102134227752686,-1.20796,13.069888,1.71028
173,1.7209477424621582,-1.703104,12.495808,1.968616
174,1.730243444442749,-1.920776,12.05568,2.00928
175,1.7400925159454346,-1.820312,12.955072,1.959048
176,1.7507808208465576,-1.284504,12.96464,1.74616
